# Genetic map for MegaMUGA chromosome 11 (build GRCm39)
# nrow 4007
# ncol 3
marker,chr,pos
JAX00302685,11,0.154512367027684
backupUNC110000218,11,0.220678418663535
JAX00023801,11,0.222539361441283
CEAJAX00023804,11,0.251637542398161
JAX00302717,11,0.383225557525034
UNC18990654,11,0.395029829647862
UNC18992309,11,0.538284857919391
UNC18992622,11,0.562926456579713
UNC18992944,11,0.58565582094939
JAX00023839,11,0.597535224302376
UNC110237904,11,0.610548097848795
UNC18993442,11,0.631118884182793
UNC18993826,11,0.676459136751516
UNC18993943,11,0.690192258725503
UNC18994282,11,0.718130569436228
UNC18994480,11,0.735235218026905
UNC18994673,11,0.751814691455441
JAX00023857,11,0.76639701990119
UNC18994955,11,0.769039274414132
JAX00023858,11,0.772483028646356
UNC18995212,11,0.785055003478479
UNC18995393,11,0.799157066106939
UNC18995627,11,0.814679067334278
UNC18995899,11,0.815265885586749
JAX00197189,11,0.815388782941311
UNC110238232,11,0.816370184635244
JAX00023875,11,0.816393374178398
UNC18996532,11,0.81651453773534
UNC18996780,11,0.816986910896642
UNC18997021,11,0.817450759552984
UNC18997498,11,0.818358359261601
UNC18997702,11,0.818740661636595
UNC18998019,11,0.81928562312488
UNC18998209,11,0.819741713036876
UNC18998351,11,0.820030650410086
JAX00302821,11,0.820478779301349
UNC18998637,11,0.820617309731108
UNC18998944,11,0.82109936326245
UNC18999268,11,0.846834766965089
UNC18999433,11,0.85611326716179
UNC18999824,11,0.890917362466883
UNC19000036,11,0.906223335121952
UNC19000380,11,0.930451200395002
UNC110000994,11,0.958257877440207
UNC19000946,11,0.966029509522316
UNC19001625,11,1.0145448981032
UNC19001887,11,1.03111508484373
UNC19002226,11,1.05359476860306
JAX00023924,11,1.0556459324957
UNC19002506,11,1.08370376012975
UNC19002666,11,1.12145575047385
UNC19002862,11,1.15809087847171
UNC19003210,11,1.19926269223985
UNC19003496,11,1.23853561301482
UNC19003648,11,1.25491058564626
UNC19003908,11,1.28676613301398
UNC19004230,11,1.33702607361791
UNC19004405,11,1.37158070498906
UNC19004575,11,1.4069729831199
UNC19004651,11,1.43033175048353
JAX00302962,11,1.44349315580574
