# Genetic map for MegaMUGA chromosome 8 (build GRCm39)
# nrow 3559
# ncol 3
marker,chr,pos
JAX00659253,8,0.15357298074741
JAX00659261,8,0.167715610784309
JAX00659273,8,0.211563637083927
B6_rs32574177,8,0.214466505869964
UNC14053566,8,0.214480484050815
JAX00659320,8,0.216133127896671
JAX00659337,8,0.217470745833093
JAX00659340,8,0.217501098454368
JAX00659346,8,0.217858634478507
JAX00659365,8,0.219733578385368
JAX00659376,8,0.220693691467864
JAX00659454,8,0.344085220162029
UNC080007365,8,0.3516719365342
UNC14067338,8,0.43331012194391
JAX00158390,8,0.503407528535736
backupJAX00158395,8,0.518545342893355
CEAJAX00158407,8,0.553006869707537
backupJAX00659559,8,0.566140991742178
UNC14075558,8,0.57016860931787
UNC14078146,8,0.610894124722693
CEAJAX00659602,8,0.620248904090285
CEAJAX00158434,8,0.627902642042209
backupUNC080021687,8,0.675734552497644
backupUNC080025068,8,0.687940169644083
UNC080026940,8,0.690290489163562
UNC14096429,8,0.693607946095075
UNC080616646,8,0.810410376930136
UNC080035066,8,1.05408400765118
UNC14112699,8,1.25238257939239
UNC14112858,8,1.25262105420552
UNC14114422,8,1.25375809111992
JAX00660129,8,1.2537740074519
UNC14115350,8,1.25458268632639
UNC14115862,8,1.25491688231242
UNC14116597,8,1.25536877693049
UNC14117223,8,1.27054240762941
UNC14117586,8,1.34090505290938
UNC14118059,8,1.43181473633499
UNC14118615,8,1.54266644554548
UNC14119282,8,1.70858304788028
backupJAX00158646,8,1.75674729277388
UNC14119743,8,1.8390143600122
UNC14120047,8,1.93116037304459
UNC14121223,8,2.09420009982486
UNC14122354,8,2.09503681728564
UNC14122889,8,2.09546370388099
UNC14123302,8,2.09581385143811
JAX00660309,8,2.09626285644904
UNC14123726,8,2.09636736390705
UNC14123927,8,2.09663824695628
UNC14124729,8,2.09738485800925
UNC14125140,8,2.09770783621149
UNC14125682,8,2.12517995236817
UNC14126015,8,2.14144013708708
UNC14126852,8,2.18399189621601
JAX00660351,8,2.19186992109885
JAX00233793,8,2.19700493059811
UNC14127728,8,2.22856671063377
UNC14128104,8,2.24562341229008
UNC14128639,8,2.27854611236908
UNC080043240,8,2.29910895453202
UNC14129161,8,2.3080172390527
UNC14129614,8,2.33165945804621
UNC14130143,8,2.36612062488875
UNC14130658,8,2.39806844687566
UNC14132107,8,2.46425753839111
UNC14132372,8,2.49070059761743
UNC14132690,8,2.5187700825329
UNC14133109,8,2.54299869436375
UNC14133883,8,2.5814343015483
UNC14134546,8,2.61243819395398
UNC14135137,8,2.64134084535918
UNC14135598,8,2.66624462338747
UNC14136072,8,2.69902072525714
UNC14137386,8,2.76493453791283
UNC14138747,8,2.82412030719447
JAX00158746,8,2.85323226826522
UNC14139293,8,2.8544303014093
UNC14139601,8,2.87871999582737
JAX00660526,8,2.89248556768407
UNC14140331,8,2.91824938854047
UNC14140895,8,2.94780114423923
JAX00660537,8,2.97221300383175
UNC14141574,8,2.97879933560344
UNC14142175,8,3.00645264449129
JAX00158761,8,3.01367097743212
UNC14142995,8,3.04073545017913
UNC14143760,8,3.07440498669126
UNC14144507,8,3.10659551015807
UNC14145138,8,3.1313364012871
JAX00158775,8,3.1553768787493
UNC14145606,8,3.16255611883431
UNC14146419,8,3.19622239760845
UNC14147058,8,3.22556973024863
UNC14147606,8,3.25282396623328
JAX00158787,8,3.27350653026718
UNC14148237,8,3.28480436560005
JAX00233821,8,3.29670162472221
UNC14148867,8,3.31559161842971
UNC14149228,8,3.33440261199108
UNC14150102,8,3.37465033592993
UNC14150555,8,3.40336973957346
UNC14151093,8,3.43605055260705
JAX00660686,8,3.43719320420538
JAX00158801,8,3.437277905393
JAX00158805,8,3.46758871404232
UNC14151739,8,3.46799511685598
UNC14152406,8,3.49813489426108
UNC14152873,8,3.52778030992691
UNC14153518,8,3.55970695661692
UNC14154117,8,3.58819750416698
UNC14154785,8,3.61810109556814
UNC14155073,8,3.63488414723369
UNC14155611,8,3.6714074622209
UNC14156104,8,3.71082364853901
UNC14156656,8,3.74205232486568
UNC14157526,8,3.78569379735067
JAX00660763,8,3.85198062100567
UNC14158988,8,3.8520408891584
backupJAX00660767,8,3.85535889529638
JAX00158842,8,3.88704935598246
UNC14160543,8,3.92829801991728
UNC14161319,8,3.97553929287598
JAX00660817,8,3.99072198075627
UNC14162691,8,4.04126906075125
JAX00660855,8,4.04171703208158
UNC14163912,8,4.04220353150702
UNC14165974,8,4.04425060672664
JAX00660901,8,4.04463304505616
UNC14166840,8,4.04526147587591
UNC14168225,8,4.04656114128936
UNC14169435,8,4.04726317486643
UNC14170409,8,4.04817526878647
JAX00158904,8,4.04847806672426
JAX00233862,8,4.04857143862306
JAX00158907,8,4.04875982691254
UNC14171240,8,4.04885490203507
JAX00158911,8,4.04968409007239
UNC14172771,8,4.05004566684797
UNC14174320,8,4.05111207283678
backupJAX00661046,8,4.05112660309704
UNC14176199,8,4.05289581792337
UNC14177910,8,4.05419059684671
