# Physical map for MegaMUGA chromosome 14 (build GRCm39)
# nrow 2990
# ncol 3
marker,chr,pos
UNC23654341,14,3.063949
backupUNC140094755,14,3.731076
UNC140092639,14,4.091977
JAX00374132,14,4.172257
UNC23643611,14,4.556378
JAX00374030,14,4.792273
JAX00374010,14,4.984693
UNC140438846,14,4.996267
JAX00373970,14,5.177423
JAX00373939,14,5.358439
JAX00373888,14,5.623294
JAX00373865,14,5.762096
JAX00050453,14,5.892148
JAX00373835,14,5.946079
JAX00373788,14,6.113094
JAX00050435,14,6.122107
JAX00373763,14,6.266853
JAX00373750,14,6.332607
UNC23615997,14,6.694202
JAX00050388,14,6.770838
JAX00373679,14,6.774056
JAX00373672,14,6.793557
JAX00187931,14,6.94477
UNC140070024,14,7.010098
JAX00373647,14,7.040452
JAX00050361,14,7.111785
JAX00373626,14,7.158301
JAX00373620,14,7.202837
backupUNC140062991,14,7.588856
JAX00050321,14,7.643323
UNC140436816,14,7.729801
JAX00050309,14,7.811657
JAX00373520,14,7.824536
JAX00050298,14,7.950953
backupUNC140436365,14,8.233003
JAX00050270,14,8.361221
JAX00373449,14,8.367238
JAX00373417,14,8.563046
UNC140055212,14,8.646549
JAX00373329,14,8.974198
JAX00050178,14,9.593959
JAX00373204,14,9.678635
UNC140044177,14,9.834226
JAX00373163,14,9.864225
JAX00050146,14,10.008224
JAX00373129,14,10.01159
UNC140042044,14,10.188474
JAX00373062,14,10.357914
JAX00373032,14,10.450437
UNC140731695,14,10.52784
UNC140035077,14,10.94806
JAX00372887,14,11.237958
JAX00050046,14,11.359874
JAX00050026,14,11.608627
JAX00372781,14,11.708835
JAX00050015,14,11.749878
JAX00372768,14,11.800499
JAX00372726,14,11.990346
UNC140025084,14,12.149522
JAX00372675,14,12.2505
JAX00372622,14,12.481028
JAX00372610,14,12.512375
JAX00372574,14,12.676753
UNC140019920,14,12.752809
JAX00049935,14,12.843433
JAX00372508,14,12.887782
JAX00049927,14,12.971639
UNC140017435,14,12.984358
JAX00372464,14,13.009847
JAX00372450,14,13.028853
JAX00372441,14,13.063975
JAX00372423,14,13.102559
backupUNC140686121,14,13.297472
JAX00049884,14,13.52612
JAX00372344,14,13.604759
JAX00372322,14,13.712945
JAX00372314,14,13.776556
JAX00372254,14,14.099996
JAX00372251,14,14.101718
JAX00049833,14,14.220638
JAX00372220,14,14.241085
JAX00049828,14,14.283296
JAX00372194,14,14.326199
JAX00372157,14,14.502851
JAX00049811,14,14.506389
JAX00372147,14,14.550277
JAX00372138,14,14.605112
JAX00049803,14,14.605842
JAX00049793,14,14.764471
UNC23654392,14,19.677741
UNC23654446,14,19.696972
UNC23654491,14,19.704217
backupUNC140098146,14,19.71203
UNC23654589,14,19.728372
UNC23654644,14,19.739286
UNC23654829,14,19.753611
UNC23655107,14,19.773188
UNC23655264,14,19.789633
UNC23655457,14,19.805276
UNC23655538,14,19.814202
UNC23655738,14,19.830455
UNC23656406,14,19.878173
UNC23656948,14,19.919973
UNC23657127,14,19.935283
UNC23657910,14,19.988942
UNC23658368,14,20.021509
UNC23659321,14,20.083274
backupJAX00050708,14,20.120799
UNC23659908,14,20.125919
UNC23661020,14,20.202405
UNC23661490,14,20.243548
UNC23661740,14,20.26684
UNC23662352,14,20.313788
UNC23662656,14,20.338466
UNC23663369,14,20.376531
backupJAX00050727,14,20.401428
UNC23663703,14,20.413828
UNC23664062,14,20.452951
UNC23664511,14,20.479958
UNC23665083,14,20.520593
UNC23665402,14,20.557588
UNC23665516,14,20.580611
UNC23665803,14,20.628134
UNC23666004,14,20.662378
UNC23666261,14,20.695255
UNC23666580,14,20.73089
UNC23666960,14,20.776113
UNC141357427,14,20.78126
UNC23667052,14,20.788571
UNC23667369,14,20.837095
UNC23668279,14,20.920525
UNC23668700,14,20.951698
UNC23668865,14,20.962863
UNC23669266,14,21.016413
UNC23669613,14,21.047909
UNC23670410,14,21.113151
UNC23670820,14,21.152833
backupUNC140099960,14,21.185269
UNC23672337,14,21.233538
UNC23672654,14,21.251519
UNC23673298,14,21.293462
UNC23673701,14,21.328506
UNC23674339,14,21.372684
B6_rs31151615,14,21.381897
UNC23674868,14,21.404975
UNC23675166,14,21.43502
UNC23675570,14,21.467115
UNC23676126,14,21.524315
UNC23676333,14,21.541803
UNC23676668,14,21.568806
UNC23677579,14,21.652813
UNC23677944,14,21.691956
UNC23678312,14,21.72261
UNC140101120,14,21.726219
UNC23679461,14,21.8012
UNC23680310,14,21.868838
UNC140101805,14,21.893077
UNC23680753,14,21.902967
UNC23681697,14,21.973875
UNC23681924,14,21.999409
UNC23682331,14,22.042347
UNC23682990,14,22.085331
JAX00374766,14,22.08954
UNC23683302,14,22.10847
UNC23683937,14,22.149562
UNC23684408,14,22.183059
UNC23684935,14,22.228069
UNC23685230,14,22.24579
UNC23686089,14,22.301647
UNC23686494,14,22.336759
UNC23686788,14,22.358364
UNC23687285,14,22.400469
UNC23687470,14,22.416932
UNC23688028,14,22.459521
UNC23688114,14,22.467428
UNC23688174,14,22.476816
UNC23688248,14,22.488052
UNC23688307,14,22.497192
UNC23688349,14,22.505694
UNC23688398,14,22.514259
UNC23688552,14,22.531939
UNC23688644,14,22.540679
UNC23688729,14,22.550993
UNC23688811,14,22.556414
UNC23688908,14,22.564341
UNC23689052,14,22.576002
UNC23689180,14,22.586377
UNC23689310,14,22.596797
UNC23689392,14,22.604757
UNC23689462,14,22.614746
UNC23689659,14,22.631244
UNC23689788,14,22.641472
UNC23689908,14,22.649374
UNC23689982,14,22.654423
UNC23690129,14,22.667284
UNC23690344,14,22.680338
UNC23690434,14,22.686955
UNC23690562,14,22.693669
UNC23690655,14,22.701863
UNC23690769,14,22.708489
UNC23690943,14,22.72267
UNC23691003,14,22.731037
UNC23691080,14,22.740184
UNC23691150,14,22.744388
UNC23691318,14,22.758301
UNC23691418,14,22.765914
UNC23691532,14,22.773825
UNC23691669,14,22.784421
UNC23691779,14,22.79319
UNC23691903,14,22.803448
UNC23692141,14,22.821282
UNC23692240,14,22.8274
UNC23692432,14,22.838442
UNC23692580,14,22.850497
UNC23692652,14,22.85678
UNC23692872,14,22.873451
UNC23693060,14,22.900535
UNC23693235,14,22.922698
backupJAX00374979,14,22.92396
UNC23693511,14,22.961635
UNC23693850,14,22.989775
UNC23694056,14,23.021733
UNC23694515,14,23.079303
UNC23694857,14,23.101318
UNC23695154,14,23.131565
UNC23695382,14,23.165947
JAX00375019,14,23.185377
JAX00375023,14,23.193095
UNC23695971,14,23.218541
UNC23696471,14,23.252562
JAX00375038,14,23.288754
UNC23697250,14,23.345889
UNC23697922,14,23.43062
UNC23698019,14,23.448331
UNC23698452,14,23.490731
UNC23698724,14,23.509272
UNC23699275,14,23.546415
UNC23699926,14,23.600513
UNC23700620,14,23.637222
UNC23701020,14,23.664546
UNC23701378,14,23.686453
UNC23702367,14,23.768623
UNC23702801,14,23.797046
UNC140103676,14,23.805027
UNC23703393,14,23.833348
UNC140103700,14,23.839759
UNC23703834,14,23.860868
UNC23704437,14,23.901608
UNC23705053,14,23.932115
UNC23705444,14,23.961455
UNC23705855,14,23.985524
UNC23706322,14,24.022253
UNC23706608,14,24.048243
UNC23706787,14,24.068556
UNC23707567,14,24.109654
UNC23707790,14,24.123809
UNC23707983,14,24.15336
UNC23708559,14,24.196196
UNC23708794,14,24.211688
UNC140784413,14,24.222836
UNC23709563,14,24.256322
UNC23709933,14,24.28696
UNC23710261,14,24.320555
UNC23710487,14,24.331621
UNC23711249,14,24.413342
UNC23711342,14,24.420363
UNC23711942,14,24.470845
UNC23712568,14,24.516259
UNC23713100,14,24.549702
backupUNC141490485,14,24.550707
UNC23713533,14,24.579872
UNC23713876,14,24.605155
UNC23714305,14,24.628904
UNC23714933,14,24.669238
UNC23715389,14,24.6933
UNC23715612,14,24.71416
UNC23715623,14,24.716284
UNC23715890,14,24.73249
UNC23716666,14,24.793415
UNC140104069,14,24.838046
UNC23717383,14,24.854921
UNC23717799,14,24.882153
UNC23718266,14,24.912315
UNC23718683,14,24.941951
UNC23718948,14,24.962903
UNC23719474,14,25.001039
UNC23719880,14,25.030757
UNC23720269,14,25.059819
UNC23720863,14,25.092125
UNC23721193,14,25.114095
JAX00375426,14,25.122609
JAX00051088,14,25.156984
UNC23721725,14,25.157255
UNC23722016,14,25.178678
JAX00375435,14,25.179981
UNC23722412,14,25.210741
JAX00051094,14,25.211257
JAX00375439,14,25.2193
UNC23722781,14,25.236669
UNC23723052,14,25.25937
UNC23723485,14,25.300573
JAX00051100,14,25.305403
JAX00051102,14,25.343384
UNC23724198,14,25.35113
UNC23725032,14,25.415186
JAX00051109,14,25.425314
UNC23725300,14,25.443007
JAX00375474,14,25.468354
UNC23725359,14,25.470978
UNC23725369,14,25.496346
UNC23725485,14,25.534202
UNC23725688,14,25.561718
UNC23725916,14,25.58899
JAX00375504,14,25.612718
UNC23726207,14,25.620098
backupUNC140104438,14,25.64595
UNC23726524,14,25.647134
JAX00375520,14,25.666557
UNC23726899,14,25.676162
UNC23727335,14,25.707708
UNC23727663,14,25.740824
UNC23728005,14,25.766892
JAX00375539,14,25.786064
JAX00375540,14,25.786174
UNC23728279,14,25.793658
UNC23728894,14,25.830807
UNC23729201,14,25.854095
UNC23729541,14,25.875444
UNC23729559,14,26.015999
JAX00375581,14,26.1202
JAX00204495,14,26.155258
UNC140104593,14,26.165988
UNC23731840,14,26.185473
UNC140104606,14,26.208252
JAX00051163,14,26.239503
JAX00051164,14,26.239881
UNC23732548,14,26.240691
JAX00375594,14,26.262377
JAX00051173,14,26.349793
UNC23733930,14,26.352713
UNC23734821,14,26.446867
UNC23735711,14,26.526485
JAX00375626,14,26.549485
UNC23736481,14,26.607118
UNC23737403,14,26.702799
JAX00375647,14,26.703006
UNC23737885,14,26.748759
JAX00051201,14,26.76827
JAX00375665,14,26.845895
UNC23739442,14,26.857073
JAX00051215,14,26.915651
UNC23741098,14,26.976042
UNC140105795,14,26.988418
JAX00375694,14,26.991117
UNC23742255,14,27.049073
