# Physical map for MegaMUGA chromosome 8 (build GRCm39)
# nrow 3559
# ncol 3
marker,chr,pos
JAX00659253,8,3.261459
JAX00659261,8,3.285539
JAX00659273,8,3.360197
B6_rs32574177,8,3.47581
UNC14053566,8,3.477
JAX00659320,8,3.617694
JAX00659337,8,3.731569
JAX00659340,8,3.734153
JAX00659346,8,3.764591
JAX00659365,8,3.92421
JAX00659376,8,4.005947
JAX00659454,8,4.521064
UNC080007365,8,4.557061
UNC14067338,8,4.944413
JAX00158390,8,5.277007
backupJAX00158395,8,5.348832
CEAJAX00158407,8,5.512343
backupJAX00659559,8,5.574661
UNC14075558,8,5.593771
UNC14078146,8,5.787003
CEAJAX00659602,8,5.831389
CEAJAX00158434,8,5.867704
backupUNC080021687,8,6.094654
backupUNC080025068,8,6.451458
UNC080026940,8,6.651547
UNC14096429,8,6.933971
UNC080616646,8,7.139593
UNC080035066,8,7.56228
UNC14112699,8,8.201957
UNC14112858,8,8.222259
UNC14114422,8,8.319058
JAX00660129,8,8.320413
UNC14115350,8,8.389258
UNC14115862,8,8.417709
UNC14116597,8,8.45618
UNC14117223,8,8.50289
UNC14117586,8,8.526964
UNC14118059,8,8.558068
UNC14118615,8,8.595995
UNC14119282,8,8.652762
backupJAX00158646,8,8.669241
UNC14119743,8,8.697388
UNC14120047,8,8.728915
UNC14121223,8,8.804945
UNC14122354,8,8.876177
UNC14122889,8,8.912519
UNC14123302,8,8.942328
JAX00660309,8,8.980553
UNC14123726,8,8.98945
UNC14123927,8,9.012511
UNC14124729,8,9.076072
UNC14125140,8,9.103568
UNC14125682,8,9.139522
UNC14126015,8,9.159487
UNC14126852,8,9.211734
JAX00660351,8,9.221407
JAX00233793,8,9.227712
UNC14127728,8,9.266465
UNC14128104,8,9.287408
UNC14128639,8,9.327832
UNC080043240,8,9.35308
UNC14129161,8,9.364018
UNC14129614,8,9.393047
UNC14130143,8,9.43536
UNC14130658,8,9.474587
UNC14132107,8,9.555857
UNC14132372,8,9.588325
UNC14132690,8,9.62279
UNC14133109,8,9.652539
UNC14133883,8,9.699732
UNC14134546,8,9.7378
UNC14135137,8,9.773288
UNC14135598,8,9.803866
UNC14136072,8,9.84411
UNC14137386,8,9.925042
UNC14138747,8,9.997713
JAX00158746,8,10.033458
UNC14139293,8,10.034929
UNC14139601,8,10.064753
JAX00660526,8,10.081655
UNC14140331,8,10.113289
UNC14140895,8,10.149574
JAX00660537,8,10.179548
UNC14141574,8,10.187635
UNC14142175,8,10.221589
JAX00158761,8,10.230452
UNC14142995,8,10.263683
UNC14143760,8,10.305024
UNC14144507,8,10.344549
UNC14145138,8,10.374927
JAX00158775,8,10.404445
UNC14145606,8,10.41326
UNC14146419,8,10.454597
UNC14147058,8,10.490631
UNC14147606,8,10.524095
JAX00158787,8,10.54949
UNC14148237,8,10.563362
JAX00233821,8,10.57797
UNC14148867,8,10.601164
UNC14149228,8,10.624261
UNC14150102,8,10.673679
UNC14150555,8,10.708942
UNC14151093,8,10.749069
JAX00660686,8,10.750472
JAX00158801,8,10.750576
JAX00158805,8,10.787793
UNC14151739,8,10.788292
UNC14152406,8,10.825299
UNC14152873,8,10.861699
UNC14153518,8,10.9009
UNC14154117,8,10.935882
UNC14154785,8,10.972599
UNC14155073,8,10.993206
UNC14155611,8,11.038051
UNC14156104,8,11.086448
UNC14156656,8,11.124792
UNC14157526,8,11.178377
JAX00660763,8,11.259767
UNC14158988,8,11.259841
backupJAX00660767,8,11.263915
JAX00158842,8,11.302826
UNC14160543,8,11.353473
UNC14161319,8,11.411478
JAX00660817,8,11.43012
UNC14162691,8,11.513506
JAX00660855,8,11.551643
UNC14163912,8,11.59306
UNC14165974,8,11.767333
JAX00660901,8,11.799891
UNC14166840,8,11.853391
UNC14168225,8,11.964035
UNC14169435,8,12.023801
UNC14170409,8,12.10145
JAX00158904,8,12.127228
JAX00233862,8,12.135177
JAX00158907,8,12.151215
UNC14171240,8,12.159309
JAX00158911,8,12.2299
UNC14172771,8,12.260682
UNC14174320,8,12.351468
backupJAX00661046,8,12.352705
UNC14176199,8,12.503323
UNC14177910,8,12.613551
UNC14178681,8,12.658383
UNC14180630,8,12.780508
backupUNC080048533,8,12.789048
UNC14181578,8,12.861394
UNC14182753,8,12.949266
UNC14183629,8,13.004187
UNC14184761,8,13.08125
UNC080049150,8,13.148523
UNC14186755,8,13.204463
UNC14187152,8,13.242342
UNC14188992,8,13.364571
JAX00661318,8,13.404789
backupUNC080049517,8,13.477078
JAX00661344,8,13.489077
UNC14191588,8,13.526822
UNC14192828,8,13.623964
UNC14194406,8,13.721391
UNC14195206,8,13.787231
JAX00159043,8,13.983886
JAX00661437,8,14.001165
JAX00233915,8,14.011625
UNC14197866,8,14.042899
JAX00661449,8,14.065467
UNC14199451,8,14.146129
UNC14200149,8,14.207854
JAX00661491,8,14.254274
UNC14201406,8,14.290314
UNC14202665,8,14.372857
UNC080463080,8,14.417142
UNC14203732,8,14.445235
UNC14204897,8,14.524829
UNC14205385,8,14.548649
UNC14205733,8,14.578134
UNC14205970,8,14.600319
UNC14206829,8,14.65657
UNC14207267,8,14.679185
UNC14207839,8,14.707885
JAX00661653,8,14.743912
UNC14208437,8,14.756307
UNC14208801,8,14.776921
UNC14209347,8,14.808635
JAX00661663,8,14.8157
UNC14209961,8,14.838759
UNC14210181,8,14.869237
UNC14210619,8,14.897869
JAX00661690,8,14.921416
UNC14210971,8,14.927298
UNC14211644,8,14.966008
JAX00661705,8,14.968617
UNC14212445,8,15.012472
UNC14213077,8,15.045871
UNC14213390,8,15.065073
UNC14213725,8,15.085005
JAX00661746,8,15.08942
UNC14214623,8,15.146636
UNC14214929,8,15.160234
JAX00661779,8,15.208736
UNC14216543,8,15.228024
UNC14217262,8,15.261627
JAX00661800,8,15.279066
UNC14217762,8,15.282369
JAX00661805,8,15.317335
UNC14218506,8,15.320159
UNC14220144,8,15.393495
UNC14220734,8,15.422297
UNC14221236,8,15.452655
UNC14221487,8,15.471915
UNC080762124,8,15.507937
UNC14222457,8,15.533181
UNC14222719,8,15.553936
UNC14223076,8,15.581768
UNC14223835,8,15.617872
UNC14224352,8,15.647113
UNC14224816,8,15.678653
UNC14225125,8,15.712154
UNC14226139,8,15.776535
UNC14226452,8,15.793591
UNC14227044,8,15.835111
JAX00661921,8,15.861408
JAX00159184,8,15.869085
UNC14228449,8,15.916192
JAX00661930,8,15.917333
UNC14228827,8,15.941181
UNC14229193,8,15.961033
UNC080060264,8,15.97172
UNC14230085,8,15.999339
JAX00159196,8,16.015106
UNC14230896,8,16.045442
UNC14231285,8,16.06538
UNC14231935,8,16.091426
UNC14233350,8,16.159311
UNC14233715,8,16.179794
UNC14234511,8,16.226354
UNC14235005,8,16.248682
UNC14235532,8,16.28359
JAX00159217,8,16.298669
UNC14236307,8,16.324794
UNC14238094,8,16.421386
UNC14238458,8,16.455345
UNC14239296,8,16.500875
UNC14239379,8,16.504118
JAX00662100,8,16.531817
UNC14240597,8,16.55808
UNC14240997,8,16.589852
JAX00159239,8,16.589917
UNC14241423,8,16.607849
UNC14242586,8,16.65674
UNC14243005,8,16.675791
UNC14243632,8,16.708673
UNC14244263,8,16.736331
JAX00662174,8,16.7714
UNC14245149,8,16.775169
UNC14245960,8,16.814313
UNC14246172,8,16.82425
UNC14246894,8,16.869287
UNC14247282,8,16.904701
JAX00662205,8,16.908843
UNC14247821,8,16.942179
UNC14247929,8,16.956838
JAX00662229,8,17.002869
UNC14248638,8,17.002951
UNC14249334,8,17.030746
JAX00662239,8,17.038615
UNC14250087,8,17.07031
CEAJAX00159275,8,17.083716
CEBJAX00159275,8,17.083716
CEAJAX00159276,8,17.087956
UNC14250628,8,17.098607
JAX00159278,8,17.103494
UNC14250969,8,17.124977
UNC14251823,8,17.163373
JAX00662282,8,17.1696
UNC14252427,8,17.200148
UNC14252583,8,17.21113
UNC14253321,8,17.25474
backupUNC080772544,8,17.272562
UNC14253935,8,17.285027
UNC14254733,8,17.325855
JAX00662330,8,17.328584
UNC14255359,8,17.369476
UNC14255756,8,17.392462
UNC14256002,8,17.405321
JAX00159301,8,17.414418
UNC14257099,8,17.468001
UNC14257187,8,17.471766
UNC14257872,8,17.518956
UNC14258180,8,17.549851
UNC14258600,8,17.579297
UNC14259079,8,17.614732
backupJAX00159316,8,17.622541
UNC14259644,8,17.64864
UNC14259951,8,17.66802
UNC14260408,8,17.71089
JAX00662450,8,17.729278
UNC14260720,8,17.731963
UNC14261290,8,17.775186
UNC14261982,8,17.810749
UNC14262486,8,17.8402
UNC14262860,8,17.861817
UNC14263546,8,17.904687
UNC14263879,8,17.933853
UNC14264597,8,17.97228
UNC14265056,8,17.998204
JAX00662501,8,18.048909
UNC14266075,8,18.064015
UNC14266431,8,18.09513
UNC14266871,8,18.132288
UNC14267315,8,18.162468
UNC14267668,8,18.179865
UNC14268362,8,18.224789
JAX00662529,8,18.240805
UNC14268922,8,18.258985
UNC14269211,8,18.294133
UNC14269604,8,18.324576
JAX00662545,8,18.330339
UNC14269951,8,18.347222
UNC14270413,8,18.377079
UNC14271269,8,18.421019
backupJAX00159379,8,18.450167
UNC14272167,8,18.463341
JAX00159382,8,18.492031
UNC14272674,8,18.493211
UNC14273585,8,18.552254
JAX00662599,8,18.606694
JAX00662608,8,18.686412
JAX00159402,8,18.750557
JAX00159409,8,18.86637
UNC14278532,8,18.929122
JAX00662676,8,19.036532
JAX00662683,8,19.076419
UNC14280814,8,19.07747
UNC14281989,8,19.215047
JAX00662718,8,19.292381
JAX00662722,8,19.301035
UNC080073182,8,19.33523
