# Physical map for MegaMUGA chromosome 10 (build GRCm39)
# nrow 3538
# ncol 3
marker,chr,pos
JAX00014634,10,3.130584
CEAJAX00281949,10,3.731773
CEAJAX00281945,10,3.737489
UNC100007206,10,3.881835
UNC100006012,10,4.233063
backupUNC100004893,10,4.497253
backupUNC100004350,10,5.214788
backupUNC100355859,10,5.644661
JAX00281514,10,5.997388
JAX00014407,10,6.118391
backupUNC100003166,10,6.226797
UNC17323847,10,6.506819
JAX00014361,10,6.744285
JAX00281361,10,6.781927
JAX00281354,10,6.824663
JAX00281340,10,6.86837
JAX00014342,10,7.004184
JAX00281302,10,7.019739
JAX00281276,10,7.085427
JAX00282074,10,7.687003
UNC17374593,10,7.830589
CEAJAX00014673,10,7.933331
UNC17376161,10,7.937075
UNC17377242,10,7.99429
UNC17378460,10,8.083712
UNC17379782,10,8.158476
UNC17381028,10,8.243932
UNC17382044,10,8.319557
backupUNC100361223,10,8.403022
UNC17383433,10,8.40692
UNC17384739,10,8.501156
UNC17386182,10,8.589753
UNC17387979,10,8.695293
UNC17388740,10,8.743827
UNC17390191,10,8.833283
UNC17392185,10,8.94828
UNC17392398,10,8.96028
UNC100012363,10,9.086379
UNC17395140,10,9.146463
UNC17397568,10,9.285328
JAX00014777,10,9.338154
UNC17398395,10,9.344269
UNC17398899,10,9.381628
UNC17400795,10,9.484326
UNC17403164,10,9.641239
UNC17404314,10,9.735126
JAX00282541,10,9.770313
JAX00014811,10,9.781174
UNC17405188,10,9.811846
UNC17406429,10,9.931192
UNC17406755,10,9.964816
UNC17408166,10,10.093243
UNC17410060,10,10.270169
JAX00282608,10,10.307775
UNC17410695,10,10.33716
UNC100014193,10,10.344215
JAX00014858,10,10.410894
UNC17411691,10,10.433812
UNC17412481,10,10.520181
JAX00282639,10,10.533909
UNC101395304,10,10.542868
UNC17412832,10,10.554125
UNC17414352,10,10.665301
UNC17414802,10,10.698347
UNC17415216,10,10.720378
JAX00282682,10,10.78362
UNC17416649,10,10.814109
UNC17416856,10,10.831044
JAX00014891,10,10.850555
UNC17417592,10,10.897628
JAX00014898,10,10.924502
UNC17418421,10,10.962903
UNC17418776,10,10.993775
UNC17419393,10,11.032033
backupUNC100196659,10,11.049701
UNC17419588,10,11.060488
UNC17419803,10,11.107263
UNC17420178,10,11.153846
UNC17420461,10,11.18532
UNC17420806,10,11.202926
UNC17421538,10,11.244959
UNC17422269,10,11.292846
UNC17423826,10,11.38827
UNC17424327,10,11.436648
UNC100015018,10,11.450909
UNC17424659,10,11.473972
UNC17424909,10,11.510117
UNC17425343,10,11.561649
JAX00282838,10,11.614797
UNC17426140,10,11.636468
UNC17426465,10,11.66171
UNC17427216,10,11.715466
UNC17427279,10,11.7177
UNC17427774,10,11.766935
UNC17428367,10,11.805528
JAX00282885,10,11.81611
UNC17428823,10,11.838245
UNC17429381,10,11.882828
UNC17429712,10,11.909981
UNC17430523,10,11.966898
JAX00014976,10,11.967909
UNC17431065,10,11.995226
UNC17431923,10,12.071637
JAX00014984,10,12.084595
UNC17432130,10,12.09671
UNC17432746,10,12.157111
JAX00014989,10,12.165136
UNC17432981,10,12.176365
UNC17433685,10,12.222931
UNC17434452,10,12.28764
JAX00282959,10,12.315625
backuprs33542876,10,12.324029
UNC17435042,10,12.324724
UNC17435779,10,12.370458
UNC17436632,10,12.437066
UNC17437384,10,12.481823
UNC17437758,10,12.508167
UNC17438741,10,12.555225
UNC17439084,10,12.585448
JAX00015022,10,12.587877
UNC17439712,10,12.623058
JAX00283037,10,12.662216
UNC17441350,10,12.704572
JAX00283049,10,12.706883
UNC17442067,10,12.737904
UNC17442370,10,12.755234
JAX00283067,10,12.786252
UNC17443109,10,12.792615
UNC17444797,10,12.88463
UNC17445502,10,12.924387
JAX00015048,10,12.933519
UNC17445798,10,12.94118
UNC17446445,10,12.986195
JAX00283108,10,13.009365
UNC17447010,10,13.029835
UNC17447451,10,13.068217
backupUNC100016698,10,13.082272
UNC17447702,10,13.087693
JAX00283133,10,13.092436
UNC17448671,10,13.155426
UNC17448713,10,13.162051
UNC17449148,10,13.19839
UNC17449958,10,13.261528
JAX00283168,10,13.294248
UNC17450425,10,13.300628
UNC17450835,10,13.325837
UNC17451116,10,13.346251
JAX00015080,10,13.365347
UNC17451794,10,13.39751
UNC17452343,10,13.438912
UNC17452844,10,13.463237
JAX00283200,10,13.464274
backupUNC100017248,10,13.52618
UNC17454054,10,13.551538
UNC17454625,10,13.583903
UNC17455313,10,13.627205
JAX00015101,10,13.641634
UNC17455816,10,13.656232
UNC17456795,10,13.707024
JAX00015106,10,13.720149
UNC100170236,10,13.728415
UNC17457306,10,13.7332
UNC17458403,10,13.808582
UNC17458868,10,13.834285
UNC17459566,10,13.889659
JAX00283281,10,13.915588
UNC17460095,10,13.921392
JAX00283285,10,13.938969
UNC17460473,10,13.947625
UNC17460863,10,13.978326
JAX00283301,10,14.005293
JAX00283308,10,14.014993
UNC17461521,10,14.030584
UNC17462366,10,14.092453
UNC17463050,10,14.141623
JAX00015138,10,14.143761
UNC17463968,10,14.193432
UNC100018945,10,14.195558
UNC17464953,10,14.249475
UNC17465536,10,14.283508
UNC17466186,10,14.321994
UNC17466799,10,14.357481
UNC17467550,10,14.411082
UNC17467989,10,14.457915
UNC17468903,10,14.536188
UNC17469598,10,14.60572
UNC17470436,10,14.6737
UNC17471419,10,14.768766
UNC100019701,10,14.851427
UNC17473324,10,14.911635
UNC17474037,10,14.983001
backupUNC100020004,10,15.012256
UNC17474953,10,15.045496
UNC17475747,10,15.131201
UNC100020956,10,15.168132
UNC17478392,10,15.357188
UNC17479915,10,15.463451
UNC17481186,10,15.580284
JAX00283561,10,15.648377
JAX00015254,10,15.681155
backupUNC100277875,10,15.707418
JAX00015258,10,15.741672
UNC100021939,10,15.848236
UNC17485395,10,15.863179
UNC17486345,10,15.925995
JAX00015273,10,15.937583
JAX00283611,10,15.995106
JAX00015277,10,15.995838
UNC17487464,10,16.026953
UNC17489341,10,16.156107
UNC17490266,10,16.218629
UNC17492083,10,16.349378
UNC100022188,10,16.351682
UNC100022527,10,16.424808
UNC17493982,10,16.50859
UNC17494897,10,16.614486
JAX00283724,10,16.883778
UNC17498743,10,16.956904
UNC100203064,10,17.129726
UNC17501046,10,17.175343
UNC17502015,10,17.282718
UNC17502772,10,17.350146
JAX00283789,10,17.367883
UNC17503863,10,17.465627
UNC17504361,10,17.512786
UNC100023368,10,17.531844
UNC17505170,10,17.577428
backupUNC100203442,10,17.614664
UNC17506190,10,17.646051
UNC17506557,10,17.664891
UNC17507041,10,17.696014
UNC17507621,10,17.737687
UNC17507812,10,17.753682
JAX00015411,10,17.77856
UNC17508227,10,17.791265
UNC17508566,10,17.826385
JAX00283885,10,17.841767
JAX00283892,10,17.854017
UNC17509041,10,17.863509
UNC17509994,10,17.917467
UNC17510347,10,17.947206
UNC17510601,10,17.978114
UNC17511186,10,18.020347
UNC100203818,10,18.022658
UNC17511357,10,18.036469
JAX00283926,10,18.041506
UNC17511821,10,18.06626
UNC17512329,10,18.089902
UNC17512922,10,18.126145
UNC17513306,10,18.16111
UNC17513472,10,18.174661
JAX00283964,10,18.175343
UNC17513899,10,18.205369
