# Physical map for MegaMUGA chromosome 16 (build GRCm39)
# nrow 2665
# ncol 3
marker,chr,pos
backupUNC160361454,16,3.329271
UNC160189591,16,3.551685
JAX00412482,16,3.569868
CEAJAX00412499,16,3.696494
JAX00065905,16,3.710161
UNC26250076,16,3.794291
JAX00412517,16,3.799123
UNC160190026,16,3.808453
CEAJAX00065914,16,3.838952
JAX00412544,16,3.957464
UNC26251504,16,4.017691
B6_16-004238020-S,16,4.055884
UNC26252398,16,4.121654
JAX00065936,16,4.124006
JAX00412603,16,4.257978
UNC26253762,16,4.275271
backupUNC160364959,16,4.284728
UNC26254047,16,4.311223
UNC160190732,16,4.338397
UNC26255523,16,4.474767
UNC26256357,16,4.578134
UNC160190867,16,4.673648
UNC26257149,16,4.681356
UNC26258269,16,4.801688
UNC26259463,16,4.937358
UNC26260015,16,4.976763
JAX00412694,16,5.027179
UNC26261374,16,5.079242
UNC26263616,16,5.23742
UNC26264492,16,5.293563
UNC160000883,16,5.435392
UNC26268602,16,5.604311
UNC26269470,16,5.657936
JAX00412820,16,5.750051
backupUNC160192228,16,5.832971
JAX00412851,16,5.906826
JAX00412855,16,5.911739
UNC26274058,16,5.990824
JAX00412895,16,6.13968
UNC26276116,16,6.150161
backuprs45761882,16,6.158735
JAX00066095,16,6.241859
UNC26277751,16,6.249928
JAX00066097,16,6.275082
JAX00412943,16,6.318707
UNC26279096,16,6.345492
UNC26280441,16,6.455172
UNC26281353,16,6.53588
UNC160010398,16,6.567228
UNC26283249,16,6.673217
JAX00413038,16,6.739023
UNC26284692,16,6.761306
UNC160012210,16,6.765763
UNC26285307,16,6.80395
UNC26285513,16,6.814529
UNC26285827,16,6.833231
UNC26285976,16,6.844375
UNC26286121,16,6.856909
UNC26286240,16,6.870131
UNC26286388,16,6.883276
UNC26286477,16,6.89087
UNC26286717,16,6.90748
UNC26286887,16,6.921019
UNC26286979,16,6.927359
UNC26287211,16,6.94576
UNC26287331,16,6.953736
UNC26287572,16,6.971771
UNC26287738,16,6.985527
UNC26288014,16,6.9991
UNC26288144,16,7.009369
UNC26288324,16,7.023243
UNC26288490,16,7.034128
UNC26288600,16,7.0436
backupUNC160014695,16,7.065423
UNC26289039,16,7.068416
UNC26289351,16,7.085557
