# Physical map for MegaMUGA chromosome 1 (build GRCm39)
# nrow 4998
# ncol 3
marker,chr,pos
UNC6,1,3.080497
JAX00000010,1,3.205641
JAX00240603,1,3.323019
JAX00240613,1,3.393623
JAX00240636,1,3.459786
JAX00240649,1,3.525207
UNC010515443,1,3.738851
UNC9371,1,3.962941
UNC010001943,1,4.047353
UNC11461,1,4.095008
UNC12838,1,4.206257
JAX00000089,1,4.265576
UNC15185,1,4.428043
UNC010515539,1,4.500846
UNC16386,1,4.51696
UNC010515556,1,4.601252
UNC19217,1,4.738647
UNC21023,1,4.879499
UNC23507,1,5.102309
UNC23995,1,5.203605
UNC24700,1,5.294801
UNC26205,1,5.704409
UNC26932,1,5.852512
UNC28841,1,6.015016
UNC30322,1,6.133922
UNC34218,1,6.427702
UNC36398,1,6.599656
JAX00000280,1,6.817664
JAX00241205,1,6.826245
UNC011026542,1,6.84812
UNC40323,1,6.916927
UNC41603,1,7.036186
UNC44002,1,7.21406
JAX00241286,1,7.38366
UNC49074,1,7.591923
UNC49759,1,7.618907
JAX00000353,1,7.768272
JAX00241337,1,7.841756
JAX00241338,1,7.843695
UNC55318,1,7.885945
JAX00241349,1,7.942367
JAX00241351,1,8.010732
UNC57959,1,8.04013
JAX00241357,1,8.093592
UNC58412,1,8.12135
UNC61552,1,8.332616
UNC010010509,1,8.3478
UNC64786,1,8.528381
UNC66010,1,8.624354
UNC67320,1,8.714873
UNC010013426,1,8.913363
UNC70761,1,8.935312
UNC73203,1,9.10758
UNC74840,1,9.226787
JAX00000461,1,9.318205
UNC76650,1,9.352975
UNC78561,1,9.499345
backupJAX00000484,1,9.624198
UNC81870,1,9.742172
UNC010016945,1,9.844613
UNC82824,1,9.84481
UNC83675,1,9.914213
UNC85539,1,10.034928
UNC86282,1,10.084777
UNC86947,1,10.133639
UNC87305,1,10.168478
UNC87850,1,10.218024
UNC88286,1,10.281755
JAX00241750,1,10.349928
UNC89490,1,10.37748
UNC89876,1,10.431949
UNC90639,1,10.52257
UNC91280,1,10.575065
UNC91753,1,10.625374
UNC92768,1,10.689624
UNC93857,1,10.76408
UNC94417,1,10.8119
UNC94965,1,10.879312
UNC95366,1,10.919599
JAX00000583,1,10.944714
UNC95979,1,10.968851
UNC96966,1,11.034392
UNC97447,1,11.07632
JAX00241835,1,11.0946
UNC98241,1,11.139007
JAX00241853,1,11.169764
UNC010019700,1,11.171273
UNC99201,1,11.186685
UNC010961842,1,11.209397
UNC99911,1,11.217926
JAX00241881,1,11.2547
UNC101009,1,11.263084
UNC102088,1,11.322434
UNC102696,1,11.361475
UNC103874,1,11.411896
UNC104485,1,11.442867
UNC105283,1,11.486301
UNC106795,1,11.572262
UNC108325,1,11.640942
UNC109624,1,11.713839
UNC_rs48518594,1,11.742872
UNC110353,1,11.762572
UNC112302,1,11.863477
JAX00241997,1,11.902776
UNC113047,1,11.906013
UNC114331,1,11.984786
UNC114802,1,12.024854
JAX00242019,1,12.040738
JAX00242029,1,12.066792
UNC115578,1,12.076418
UNC116540,1,12.153007
UNC116817,1,12.186929
UNC117421,1,12.252006
UNC118279,1,12.30345
UNC118659,1,12.34336
UNC119270,1,12.388928
UNC119817,1,12.441458
UNC120225,1,12.468006
UNC121401,1,12.588699
UNC121959,1,12.651237
UNC122065,1,12.676882
UNC123049,1,12.754965
UNC010520877,1,12.792762
UNC123541,1,12.799827
UNC123662,1,12.811205
UNC124584,1,12.883183
UNC125332,1,12.95071
UNC125893,1,12.986289
JAX00242215,1,13.065025
JAX00242226,1,13.108472
JAX00000747,1,13.125943
UNC128912,1,13.147021
UNC129874,1,13.200188
UNC130265,1,13.234673
UNC130697,1,13.2725
UNC131096,1,13.314061
JAX00000763,1,13.345494
UNC131724,1,13.35728
JAX00242345,1,13.396287
UNC132450,1,13.426427
UNC134046,1,13.570867
UNC134669,1,13.611132
UNC135474,1,13.675206
UNC_rs50672660,1,13.723922
UNC136630,1,13.745329
UNC137674,1,13.808447
UNC138462,1,13.851907
JAX00242455,1,13.852826
JAX00242480,1,13.925593
UNC140121,1,13.930639
UNC140543,1,13.960783
UNC141072,1,14.006782
UNC142280,1,14.097989
JAX00000824,1,14.147254
UNC143394,1,14.205127
JAX00242525,1,14.208641
JAX00242530,1,14.260707
UNC144144,1,14.266828
JAX00000833,1,14.275746
UNC144647,1,14.298854
UNC145132,1,14.331713
JAX00000840,1,14.367342
UNC145909,1,14.40439
backupUNC010029391,1,14.420691
UNC146540,1,14.437562
UNC148022,1,14.543576
UNC148652,1,14.611066
JAX00000859,1,14.612549
JAX00242592,1,14.639005
JAX00000863,1,14.649556
UNC149432,1,14.65977
UNC149968,1,14.692427
UNC150730,1,14.730112
UNC010030595,1,14.768762
UNC152555,1,14.834102
UNC153710,1,14.905592
UNC154487,1,14.946912
UNC155247,1,14.979258
UNC156238,1,15.046925
UNC156797,1,15.089501
JAX00242692,1,15.176344
UNC158041,1,15.190979
JAX00242707,1,15.276581
JAX00242713,1,15.287422
UNC159456,1,15.294979
UNC159803,1,15.337288
UNC160312,1,15.389634
JAX00242746,1,15.429248
UNC161340,1,15.438208
UNC162008,1,15.480106
UNC162603,1,15.509965
UNC163443,1,15.570133
UNC164396,1,15.628371
UNC164943,1,15.66037
UNC166915,1,15.786637
JAX00242845,1,15.789039
UNC167166,1,15.822242
UNC167757,1,15.857949
JAX00242874,1,15.887628
UNC168953,1,15.927688
JAX00000960,1,15.976185
UNC169874,1,15.979518
UNC170285,1,16.008257
UNC172447,1,16.17686
UNC173039,1,16.226046
JAX00000980,1,16.232356
UNC173980,1,16.308365
UNC174093,1,16.317879
UNC010035232,1,16.37399
UNC176258,1,16.538572
UNC177767,1,16.648832
UNC179038,1,16.769271
UNC182173,1,17.030263
UNC010687234,1,17.051894
UNC184484,1,17.191466
UNC186479,1,17.32527
JAX00243111,1,17.386534
UNC187637,1,17.39156
JAX00243158,1,17.562415
JAX00001099,1,17.823238
UNC194162,1,17.861567
UNC195750,1,17.943821
UNC197893,1,18.077616
backupUNC010039427,1,18.344035
