# Physical map for MegaMUGA chromosome 19 (build GRCm39)
# nrow 2225
# ncol 3
marker,chr,pos
JAX00468921,19,3.336882
backupJAX00086312,19,3.345723
JAX00468938,19,3.421529
UNC190137872,19,3.51162
B6_rs30503185,19,3.540564
repB6_rs30503185,19,3.540564
JAX00468967,19,3.576833
JAX00468987,19,3.678802
UNC29827168,19,3.687651
UNC29827681,19,3.75803
UNC29828334,19,3.849815
UNC29828976,19,3.940631
UNC29829291,19,3.998421
JAX00469067,19,4.069497
JAX00469069,19,4.075502
UNC29830560,19,4.148846
UNC29831148,19,4.216114
JAX00469121,19,4.28525
UNC29831860,19,4.312726
UNC29832192,19,4.362758
UNC29832780,19,4.46618
JAX00469178,19,4.534475
UNC29834997,19,4.678086
UNC29836189,19,4.782852
JAX00086422,19,4.790248
JAX00469261,19,4.790727
UNC29837025,19,4.887661
UNC29837897,19,4.957685
UNC190139327,19,5.133381
UNC29839866,19,5.149699
UNC190279660,19,5.160003
UNC29840729,19,5.256308
UNC29841215,19,5.318777
UNC29841737,19,5.390542
UNC29842600,19,5.483401
UNC29843285,19,5.55386
backupUNC190139992,19,5.57049
UNC29843650,19,5.593562
UNC29844952,19,5.700911
UNC29845290,19,5.739458
UNC29845938,19,5.808314
UNC29847184,19,5.922044
UNC29847961,19,6.000398
UNC190140427,19,6.049203
UNC29849062,19,6.077872
UNC29849578,19,6.133659
JAX00469547,19,6.154653
UNC29850416,19,6.204077
JAX00469562,19,6.269978
backupUNC190140806,19,6.271989
UNC29851182,19,6.273356
JAX00469573,19,6.281574
JAX00469605,19,6.354482
UNC29852402,19,6.436076
JAX00469629,19,6.493993
UNC29853003,19,6.508904
UNC29853576,19,6.582885
JAX00469668,19,6.621084
UNC29854243,19,6.630843
UNC29855562,19,6.728407
UNC29855954,19,6.805724
UNC29856661,19,6.885789
UNC29857130,19,6.960953
UNC29857813,19,7.025804
UNC29858472,19,7.103163
UNC29859195,19,7.176721
backupJAX00469786,19,7.24077
UNC29860444,19,7.325254
UNC29861333,19,7.39603
UNC29862012,19,7.475469
UNC190000807,19,7.515072
JAX00469833,19,7.518778
UNC29863583,19,7.609738
JAX00469854,19,7.636821
UNC29864506,19,7.7261
UNC29865458,19,7.987325
UNC29866051,19,8.137683
JAX00469933,19,8.424052
JAX00086690,19,8.449517
JAX00469943,19,8.453437
UNC29867469,19,8.503341
JAX00469956,19,8.558118
UNC29868074,19,8.579809
JAX00214284,19,8.636358
UNC29868820,19,8.656089
UNC29869217,19,8.686162
UNC29869483,19,8.713279
UNC29869587,19,8.723466
UNC29869670,19,8.734533
UNC29869860,19,8.75997
UNC29870082,19,8.782861
JAX00086716,19,8.78781
UNC29870159,19,8.792927
UNC29870238,19,8.80444
UNC29870343,19,8.818184
UNC29870437,19,8.829084
UNC29870591,19,8.843644
UNC29870739,19,8.854783
UNC29870891,19,8.866141
UNC29870993,19,8.878696
UNC29871077,19,8.893603
UNC29871139,19,8.904478
UNC29871202,19,8.914027
UNC29871338,19,8.930925
UNC29871426,19,8.940675
UNC29871593,19,8.957825
JAX00470016,19,9.01402
UNC29872192,19,9.028264
backupJAX00470023,19,9.060806
UNC29872760,19,9.086496
JAX00470030,19,9.086753
UNC29872947,19,9.111706
UNC29873192,19,9.14262
UNC29874065,19,9.224818
UNC29874718,19,9.421801
UNC29875272,19,9.494604
UNC29875321,19,9.584044
UNC29875419,19,9.674401
UNC29875605,19,9.782523
UNC29875786,19,9.821645
JAX00470089,19,9.845232
JAX00470093,19,9.85135
JAX00470100,19,9.861661
UNC29876186,19,9.865482
UNC29876798,19,9.924052
UNC29877603,19,9.983264
backupJAX00470129,19,9.984079
JAX00470130,19,9.984197
UNC29877980,19,10.021363
JAX00086798,19,10.026589
UNC29878671,19,10.075196
UNC29878754,19,10.08298
UNC29879331,19,10.139835
JAX00470180,19,10.144621
UNC29879933,19,10.188767
UNC190659558,19,10.198348
UNC29880316,19,10.218904
UNC29880732,19,10.259117
JAX00470212,19,10.264741
UNC29881093,19,10.29834
JAX00086820,19,10.310992
JAX00086821,19,10.331059
UNC29881497,19,10.33119
JAX00470226,19,10.336805
UNC29882074,19,10.377657
UNC29882454,19,10.4177
JAX00470266,19,10.469084
UNC29883391,19,10.481891
JAX00086834,19,10.485295
UNC29883931,19,10.534315
UNC29884249,19,10.558506
UNC29884876,19,10.619109
UNC29885105,19,10.634253
UNC29885109,19,10.634428
UNC29885129,19,10.635413
UNC29885140,19,10.636034
UNC29885153,19,10.636717
UNC29885159,19,10.637378
UNC29885182,19,10.638652
UNC29885197,19,10.639557
UNC29885214,19,10.640265
UNC29885337,19,10.647912
JAX00470322,19,10.64948
UNC29885525,19,10.659939
UNC29885773,19,10.677334
JAX00086849,19,10.691879
UNC29885979,19,10.694042
UNC29886257,19,10.716178
UNC29886490,19,10.730882
UNC29886815,19,10.74972
UNC29887070,19,10.764105
UNC29887285,19,10.780206
UNC29887516,19,10.797574
UNC29887867,19,10.824283
UNC29888106,19,10.841439
UNC29888249,19,10.857437
UNC29888412,19,10.878254
UNC29888703,19,10.897874
UNC29888902,19,10.908022
UNC29889206,19,10.924318
JAX00470430,19,10.941507
UNC29889577,19,10.946413
backupJAX00470445,19,10.979433
UNC29890663,19,11.0272
UNC29890790,19,11.043723
UNC29891116,19,11.079005
UNC29891263,19,11.095074
UNC29891670,19,11.119076
UNC29891994,19,11.135735
JAX00470472,19,11.139157
UNC29892146,19,11.150861
UNC29892502,19,11.171008
UNC29892845,19,11.204541
UNC29893228,19,11.23334
UNC29893273,19,11.238766
backupUNC190188354,19,11.250094
JAX00470506,19,11.284558
UNC29893682,19,11.284696
UNC29893945,19,11.305462
UNC29894001,19,11.311562
UNC29894668,19,11.354567
UNC29895024,19,11.38273
JAX00086907,19,11.493356
UNC190145963,19,11.546514
JAX00086915,19,11.568351
UNC29898159,19,11.606367
JAX00470651,19,11.666463
UNC29899468,19,11.722153
JAX00470703,19,11.84128
UNC29901794,19,11.856998
JAX00470711,19,11.873102
JAX00470713,19,11.874203
UNC29902290,19,11.900632
backupUNC190238128,19,11.981696
JAX00470751,19,11.996574
UNC29903693,19,12.020171
UNC29905027,19,12.140203
JAX00470781,19,12.205763
UNC29907130,19,12.364373
UNC29908079,19,12.437033
UNC29911918,19,12.731849
JAX00087002,19,12.737566
JAX00470945,19,12.762139
JAX00087004,19,12.779923
JAX00214366,19,12.794906
JAX00470959,19,12.796694
UNC29912474,19,12.801246
JAX00087007,19,12.809824
UNC29914887,19,12.997182
UNC29916571,19,13.138516
UNC29917420,19,13.204347
JAX00087048,19,13.369465
JAX00471057,19,13.411617
UNC29920552,19,13.4751
backupJAX00471123,19,13.77522
UNC29924973,19,13.915609
UNC29926482,19,14.022066
UNC29928057,19,14.135345
UNC29928949,19,14.211318
UNC29930708,19,14.355081
UNC29931917,19,14.463856
UNC29932950,19,14.580308
JAX00471333,19,14.633397
JAX00087144,19,14.658214
UNC29934392,19,14.685109
JAX00471367,19,14.74593
JAX00471368,19,14.748305
UNC29936159,19,14.804859
JAX00471402,19,14.842091
UNC29937035,19,14.872222
JAX00471425,19,14.894627
UNC29937544,19,14.905988
UNC29937819,19,14.932923
UNC29938361,19,14.972609
UNC29938807,19,15.005161
UNC29939243,19,15.031551
UNC29939434,19,15.049105
backupJAX00471466,19,15.061797
JAX00471469,19,15.083286
UNC29939979,19,15.094221
UNC29940387,19,15.122801
UNC29941057,19,15.163961
UNC29941286,19,15.189647
UNC29941521,19,15.226
UNC29941863,19,15.254565
JAX00471535,19,15.296035
UNC29942382,19,15.299127
UNC29942477,19,15.30597
backupUNC190150199,19,15.334473
UNC29943742,19,15.403997
JAX00471573,19,15.421573
UNC29944287,19,15.441084
UNC29945134,19,15.507477
UNC29945522,19,15.530772
UNC29946099,19,15.570105
UNC29946550,19,15.607733
UNC29946873,19,15.629523
UNC29947208,19,15.651408
UNC29947593,19,15.684631
UNC29948342,19,15.744243
UNC190150911,19,15.756269
B6_rs30616566,19,15.760543
UNC29949105,19,15.80037
UNC29949215,19,15.806051
UNC29949622,19,15.836324
UNC29950329,19,15.881437
JAX00471714,19,15.917086
UNC29951090,19,15.918179
JAX00471717,19,15.929094
UNC29952194,19,15.967394
JAX00087243,19,15.97641
UNC29953093,19,16.006438
UNC29953665,19,16.0393
UNC29954046,19,16.085318
JAX00087252,19,16.088458
JAX00471766,19,16.09094
UNC190219180,19,16.105497
UNC29955309,19,16.194153
JAX00087260,19,16.200972
UNC29955868,19,16.2397
UNC29956097,19,16.259589
UNC29956737,19,16.31357
UNC29957779,19,16.386464
UNC29959158,19,16.461844
UNC29959263,19,16.466106
backupUNC190151809,19,16.466607
UNC29959891,19,16.499641
JAX00471862,19,16.502172
JAX00087284,19,16.533963
UNC29960639,19,16.544989
JAX00087286,19,16.557338
UNC29960872,19,16.559974
UNC29961581,19,16.606643
UNC29961782,19,16.628357
UNC29962120,19,16.666124
UNC29962412,19,16.701301
UNC29962820,19,16.729353
UNC29963455,19,16.776312
UNC29963672,19,16.788145
JAX00087302,19,16.78974
UNC29964775,19,16.860818
UNC29965246,19,16.886052
JAX00471977,19,16.898493
UNC29965991,19,16.919454
UNC_rs51740727,19,16.937682
JAX00471997,19,16.966628
UNC29967020,19,16.970984
UNC29967755,19,17.017161
UNC29968044,19,17.034379
UNC29968746,19,17.076527
UNC29969287,19,17.099553
JAX00472067,19,17.172057
UNC29970734,19,17.173764
UNC29971338,19,17.199071
UNC29972530,19,17.232958
UNC29973573,19,17.269252
UNC29974085,19,17.292489
UNC190006033,19,17.295377
UNC29975168,19,17.333031
JAX00472093,19,17.33791
UNC29975528,19,17.350101
UNC29976303,19,17.390388
UNC29976876,19,17.414879
UNC29977806,19,17.458088
UNC29978163,19,17.489486
UNC29978405,19,17.508474
UNC29979011,19,17.554113
UNC29979375,19,17.583557
UNC29979813,19,17.613798
UNC29980198,19,17.644255
JAX00087368,19,17.663711
UNC29980781,19,17.685251
UNC29981183,19,17.706281
JAX00472188,19,17.717954
UNC29981886,19,17.741116
JAX00472209,19,17.749469
JAX00472210,19,17.750953
UNC29982619,19,17.78498
UNC29982703,19,17.789186
UNC29983221,19,17.823171
UNC29984302,19,17.900998
UNC29984777,19,17.929276
JAX00087390,19,17.936855
backupJAX00087393,19,17.964129
UNC29986094,19,18.000366
UNC29986400,19,18.02377
UNC29986740,19,18.044962
UNC29986867,19,18.051928
UNC29987246,19,18.067173
UNC29987431,19,18.078531
UNC29987683,19,18.095467
UNC29987937,19,18.105458
UNC29988128,19,18.118396
UNC29988545,19,18.149575
UNC29988765,19,18.160229
UNC29989167,19,18.182963
UNC29989401,19,18.197478
UNC29989459,19,18.213761
UNC29989796,19,18.235028
UNC29989895,19,18.244962
UNC29990033,19,18.254113
UNC29990134,19,18.263004
UNC29990261,19,18.282583
UNC29990402,19,18.28957
UNC29990641,19,18.299574
UNC29990937,19,18.314795
UNC29991125,19,18.325044
UNC29991297,19,18.341765
UNC29991449,19,18.352687
UNC29992102,19,18.393361
JAX00472418,19,18.412276
UNC29993459,19,18.500193
UNC29994726,19,18.563854
UNC29995760,19,18.608456
UNC29996617,19,18.648987
backupUNC190011440,19,18.674486
UNC29997895,19,18.728065
UNC29999296,19,18.805612
UNC190011937,19,18.83981
UNC30000038,19,18.847282
UNC30000910,19,18.906944
UNC30001791,19,18.961425
UNC30002902,19,19.042267
UNC30004268,19,19.154739
UNC30005204,19,19.2199
UNC30006733,19,19.296561
backupJAX00472649,19,19.325964
UNC30008575,19,19.417861
UNC190012516,19,19.585558
UNC30011308,19,19.605205
UNC30012752,19,19.701787
UNC30014063,19,19.766087
UNC30014769,19,19.797732
UNC30015695,19,19.863714
UNC30016856,19,19.924961
UNC30018487,19,19.981664
UNC30019704,19,20.04178
UNC30021532,19,20.137903
UNC30022738,19,20.207843
UNC30023004,19,20.229479
UNC30024399,19,20.306916
backupUNC190015857,19,20.380286
UNC30026456,19,20.418612
UNC30027347,19,20.463444
UNC30028496,19,20.540336
UNC30029578,19,20.606586
UNC30030595,19,20.658451
UNC30031959,19,20.752143
UNC_rs48616694,19,20.790689
UNC30034091,19,20.875134
UNC30034523,19,20.907247
UNC30036431,19,21.015391
UNC30037239,19,21.06248
UNC30038296,19,21.121964
UNC30039801,19,21.20662
UNC30040019,19,21.221406
UNC30041866,19,21.3375
UNC30042645,19,21.376138
UNC190017824,19,21.495905
UNC30047104,19,21.566105
UNC30047816,19,21.614862
UNC30048931,19,21.692868
UNC30050142,19,21.74899
backupUNC190661115,19,21.757298
UNC30050953,19,21.786688
UNC30053031,19,21.876136
UNC190157471,19,21.919969
UNC30054058,19,21.940724
UNC30054859,19,21.994873
UNC30055933,19,22.053688
UNC30058067,19,22.158372
UNC30058439,19,22.173585
UNC30059107,19,22.207086
UNC30059190,19,22.212978
UNC30059483,19,22.230381
UNC30059742,19,22.244771
UNC30059880,19,22.250165
backupUNC190020296,19,22.251271
UNC30060151,19,22.259495
UNC30060418,19,22.272202
UNC30060698,19,22.285277
UNC30060865,19,22.29356
UNC30061160,19,22.304304
UNC30061553,19,22.320803
UNC30061755,19,22.333272
UNC30062259,19,22.353497
UNC30062476,19,22.362902
UNC30062611,19,22.372318
UNC30062740,19,22.379012
UNC30062848,19,22.389289
UNC30063108,19,22.401757
UNC30063356,19,22.411955
UNC30063476,19,22.424889
UNC30063500,19,22.427751
UNC30063721,19,22.444366
UNC30063842,19,22.450648
UNC30063921,19,22.458303
UNC30064187,19,22.471974
UNC30064318,19,22.481318
UNC30064552,19,22.491246
UNC30064692,19,22.499728
UNC30064886,19,22.508739
UNC30065116,19,22.52073
UNC30065348,19,22.532048
UNC30065671,19,22.544016
UNC30066092,19,22.553455
UNC30066270,19,22.557968
UNC30066440,19,22.563588
UNC30066455,19,22.564604
UNC30066521,19,22.567414
UNC30066540,19,22.568728
UNC30066561,19,22.570372
UNC30066607,19,22.57226
UNC30066642,19,22.573782
UNC30066672,19,22.575335
UNC30066709,19,22.577224
UNC30066724,19,22.578753
UNC30066749,19,22.580475
UNC30066767,19,22.58221
UNC30066843,19,22.5858
UNC30066875,19,22.587007
UNC30066899,19,22.588203
UNC30066936,19,22.590755
UNC30066970,19,22.592572
UNC30066989,19,22.59388
UNC30067012,19,22.595346
UNC30067042,19,22.597621
UNC190158824,19,22.637822
UNC30067657,19,22.64857
UNC30067939,19,22.680743
UNC30068300,19,22.708629
UNC30068568,19,22.732749
UNC30069000,19,22.758452
UNC30069398,19,22.779639
UNC30069852,19,22.823294
UNC30070164,19,22.839035
UNC30071644,19,22.94314
UNC30071922,19,22.971894
