# Genetic map for MegaMUGA chromosome 7 (build GRCm39)
# nrow 4063
# ncol 3
marker,chr,pos
JAX00148221,7,0.110773157162523
JAX00631078,7,0.113845607836367
UNC070000382,7,0.162060063056042
UNC12367710,7,0.165763578523636
UNC12370256,7,0.287060002318988
UNC12371610,7,0.342789530695348
UNC070001815,7,0.397830903785918
UNC12372829,7,0.400281497809893
UNC12373496,7,0.440952027688731
UNC12374525,7,0.631356185162162
JAX00148249,7,0.650132818281223
JAX00148253,7,0.675922373777508
UNC12375684,7,0.702683081514757
UNC12376566,7,0.763342650123216
UNC070002741,7,0.813156866872569
UNC12377259,7,0.822562065029208
JAX00190001,7,0.831120113949104
JAX00631171,7,0.864860594745617
UNC12378469,7,0.882585043957591
UNC12380039,7,0.984295745725165
UNC12380978,7,1.0380148293549
UNC12381586,7,1.06906162112907
UNC12382380,7,1.11790775501875
JAX00631240,7,1.12248727190724
UNC12383207,7,1.15319581786297
UNC070876645,7,1.16048621230904
UNC12384210,7,1.20060670906026
UNC12385212,7,1.25270331773875
JAX00631330,7,1.29744077783022
UNC12387094,7,1.40466715778051
UNC12388018,7,1.45533650415797
JAX00148348,7,1.4631069498382
UNC12388871,7,1.58936165217354
UNC12389803,7,1.7824582709168
UNC12390334,7,1.80758484005389
UNC070004479,7,1.85874099030435
UNC12393002,7,1.96066961814369
JAX00631423,7,1.97050268805251
JAX00631431,7,2.01501424168085
UNC12395307,7,2.051361241071
backupUNC070886038,7,2.08414959979057
UNC12396268,7,2.08741051047577
UNC12397154,7,2.11710002184238
JAX00231327,7,2.12558870274506
UNC12398366,7,2.16699342862908
UNC12400258,7,2.25927928819974
UNC12400809,7,2.30023342891001
UNC12400911,7,2.30620890041035
UNC12400995,7,2.3102917914057
UNC12401028,7,2.31400083175962
UNC12401136,7,2.32260185201762
UNC12401207,7,2.32657608691521
UNC12401245,7,2.3292617955462
UNC12401354,7,2.3358947285194
UNC12401384,7,2.33817527881977
JAX00148453,7,2.34225387268131
UNC12401460,7,2.34289169011391
UNC12401516,7,2.34681681491082
UNC12401560,7,2.35117779185128
UNC12401582,7,2.35353323505518
UNC12401648,7,2.35759525425775
UNC12401735,7,2.36207041218229
UNC12401831,7,2.36807473586678
UNC12401900,7,2.37141483658934
UNC12401981,7,2.37531724796469
UNC12402068,7,2.37933629582916
JAX00631550,7,2.38273839805382
UNC12402112,7,2.38336946284757
UNC12402170,7,2.38646831020053
UNC12402225,7,2.3900938633833
JAX00148458,7,2.39656350527174
UNC12402262,7,2.39823017931359
UNC12404061,7,2.51377151318541
JAX00631585,7,2.53949783942707
UNC070006538,7,2.62851971893123
UNC12405664,7,4.21684780329488
UNC070009066,7,4.26865282075058
UNC12407732,7,4.3998111666389
JAX00148593,7,4.45290900749503
JAX00631730,7,4.46382004411379
JAX00148599,7,4.50514864934176
JAX00631754,7,4.57945407330064
UNC12410649,7,4.58560879666847
UNC12412010,7,4.86662293152683
backupUNC070619888,7,5.17832596830065
UNC12413647,7,5.19215660040489
UNC070619927,7,5.19812531926639
UNC12416196,7,5.31880172804064
UNC12420706,7,5.48172787564628
JAX00631922,7,5.48179120312111
backupUNC070716198,7,5.49378533917903
JAX00631946,7,5.52683139670078
UNC12422348,7,5.53861671840567
UNC070010113,7,5.69830067668859
UNC12426177,7,5.70872618331451
JAX00632055,7,5.73049559356113
JAX00632072,7,5.74613346696929
JAX00148771,7,5.7492887172506
JAX00148777,7,5.79108776296543
UNC070620568,7,5.8435067402592
UNC12432782,7,5.96278548260978
backupUNC071736088,7,6.10562521463414
JAX00148856,7,6.17889409163839
JAX00632264,7,6.26641300708289
UNC12443299,7,6.60637942088866
JAX00632321,7,6.6495331117718
UNC070621878,7,6.65643702623897
JAX00632340,7,6.77404360549
UNC12446199,7,6.77422122330488
UNC12447278,7,6.79287922776746
UNC12448565,7,6.80586823597205
JAX00632402,7,6.81039782224747
UNC12449622,7,6.87987939141828
JAX00632426,7,6.9907562354326
