# Genetic map for MegaMUGA chromosome 12 (build GRCm39)
# nrow 3210
# ncol 3
marker,chr,pos
JAX00032639,12,0.230376554842828
UNC120000218,12,0.326522603808921
UNC20544708,12,0.330046967510502
JAX00199655,12,0.347464104278933
UNC120000271,12,0.3913534126861
JAX00323996,12,0.442458733176421
UNC20547528,12,0.443408157953381
UNC20547890,12,0.443869821880969
UNC20549033,12,0.445253523742355
UNC20549832,12,0.445994994004109
backupUNC120343260,12,0.465297236600472
JAX00032702,12,0.486559083466962
UNC20551212,12,0.506711165355702
UNC20551760,12,0.541922321634336
UNC20552681,12,0.54753004392244
UNC20553149,12,0.548302248426638
JAX00324115,12,0.54851259089547
UNC120617581,12,0.54867461994538
JAX00324118,12,0.548717549808133
UNC20553693,12,0.548914044278029
UNC20554359,12,0.549533899472913
UNC20555752,12,0.550808725573608
UNC20556352,12,0.551415468344556
backupJAX00032746,12,0.551735326204514
UNC20556847,12,0.552043414864453
UNC20557642,12,0.592006791234885
UNC20558531,12,0.677511876150072
UNC20559176,12,0.728679051713199
UNC20559589,12,0.761467650261636
UNC20560330,12,0.812536911189628
UNC20560999,12,0.860765722358685
UNC20561450,12,0.921447109297958
UNC20562328,12,1.01315259330494
CEAJAX00324318,12,1.04258181238993
UNC120343709,12,1.07917504221072
UNC20563815,12,1.12446973033629
UNC20564739,12,1.17179466060089
UNC20565224,12,1.19060346203648
UNC120000974,12,1.1938099619345
UNC20565755,12,1.22120326358911
UNC20566467,12,1.25486970508066
UNC20566917,12,1.25544840005699
UNC20567266,12,1.25579359794272
UNC20567881,12,1.25651145518088
B6_rs29158719,12,1.25731599300361
JAX00324444,12,1.25773151825576
JAX00324446,12,1.25779397816782
UNC20569179,12,1.25822761562181
JAX00324450,12,1.25827527874979
JAX00324457,12,1.25869223250992
UNC20569724,12,1.25903250524128
UNC20570152,12,1.25948398838444
UNC120575179,12,1.25970288058009
JAX00324477,12,1.26003593614805
UNC20570601,12,1.26019898860665
UNC20571214,12,1.27763168407052
UNC20571445,12,1.29527836078739
JAX00324521,12,1.308228027048
JAX00032868,12,1.31262061725745
UNC20571929,12,1.32289037342291
UNC20572554,12,1.34467286482249
UNC20573688,12,1.35681814712906
UNC20573991,12,1.35717522081988
UNC120345124,12,1.35814265119361
