# Physical map for MegaMUGA chromosome 5 (build GRCm39)
# nrow 4009
# ncol 3
marker,chr,pos
UNC050000078,5,3.210082
UNC8539874,5,3.266464
backupUNC050000423,5,3.375372
UNC8542083,5,3.581108
UNC8542757,5,3.633415
JAX00572282,5,3.65948
UNC8543985,5,3.794445
UNC8545548,5,3.97914
JAX00572335,5,4.000207
backupUNC050315457,5,4.023237
UNC8546898,5,4.074372
JAX00572362,5,4.075022
JAX00126530,5,4.121106
UNC8547992,5,4.160268
UNC8549503,5,4.296073
UNC050443053,5,4.362526
UNC8551116,5,4.406749
CEAJAX00126552,5,4.414099
UNC8551996,5,4.478504
JAX00572486,5,4.540601
UNC8554223,5,4.67071
UNC050001919,5,4.676464
JAX00572508,5,4.676787
JAX00126578,5,4.737735
UNC8555119,5,4.746515
UNC8556320,5,4.85413
UNC8557468,5,4.93779
backupUNC050316601,5,5.017351
UNC8559748,5,5.065411
UNC8561659,5,5.19906
UNC8564033,5,5.346648
JAX00572735,5,5.529463
UNC8567265,5,5.568793
UNC8568633,5,5.670553
backupJAX00126650,5,5.709216
UNC8570153,5,5.792033
UNC8576083,5,6.177691
JAX00572911,5,6.234027
UNC8577252,5,6.289661
UNC050008128,5,6.33943
UNC8578487,5,6.395873
JAX00126706,5,6.478735
JAX00572933,5,6.543566
UNC8580009,5,6.54993
backupUNC050008230,5,6.560176
UNC8580463,5,6.587492
UNC050008694,5,6.721536
JAX00126732,5,6.821031
UNC8583796,5,6.828826
UNC8585275,5,6.931731
JAX00126745,5,6.985526
UNC050317202,5,7.087235
UNC8588320,5,7.119325
UNC8591013,5,7.27981
UNC050317754,5,7.327112
JAX00126776,5,7.3797
UNC8593180,5,7.446401
UNC8594535,5,7.568518
UNC8598054,5,7.793417
UNC8599448,5,7.913402
backupUNC050011453,5,7.950035
JAX00573187,5,7.962581
UNC8600836,5,8.029436
UNC050012148,5,8.172312
UNC8603212,5,8.185627
UNC8603628,5,8.211735
UNC8605220,5,8.396315
UNC8606323,5,8.472063
UNC8608860,5,8.738972
UNC8609831,5,8.845517
UNC8613413,5,9.090796
UNC8614186,5,9.162587
UNC050013632,5,9.315934
JAX00573571,5,9.331193
UNC051664098,5,9.352529
UNC8616855,5,9.376073
UNC8616959,5,9.389039
JAX00573630,5,9.533344
UNC8619742,5,9.558155
JAX00573642,5,9.561851
JAX00573653,5,9.583855
UNC8621063,5,9.683408
UNC8622491,5,9.795261
JAX00573700,5,9.796133
UNC8624554,5,9.919545
UNC8625701,5,10.002082
JAX00573750,5,10.105302
JAX00126978,5,10.105461
UNC8627615,5,10.181413
