# Physical map for MegaMUGA chromosome 11 (build GRCm39)
# nrow 4007
# ncol 3
marker,chr,pos
JAX00302685,11,3.213868
backupUNC110000218,11,3.305458
JAX00023801,11,3.308034
CEAJAX00023804,11,3.348313
JAX00302717,11,3.530463
UNC18990654,11,3.546803
UNC18992309,11,3.745103
UNC18992622,11,3.779213
UNC18992944,11,3.810676
JAX00023839,11,3.82712
UNC110237904,11,3.845133
UNC18993442,11,3.873608
UNC18993826,11,3.93637
UNC18993943,11,3.95538
UNC18994282,11,3.998518
UNC18994480,11,4.030892
UNC18994673,11,4.062272
JAX00023857,11,4.089872
UNC18994955,11,4.094873
JAX00023858,11,4.101391
UNC18995212,11,4.125186
UNC18995393,11,4.151877
UNC18995627,11,4.185969
UNC18995899,11,4.226584
JAX00197189,11,4.23509
UNC110238232,11,4.303015
JAX00023875,11,4.30462
UNC18996532,11,4.313006
UNC18996780,11,4.3457
UNC18997021,11,4.377804
UNC18997498,11,4.440621
UNC18997702,11,4.467081
UNC18998019,11,4.504799
UNC18998209,11,4.536366
UNC18998351,11,4.556364
JAX00302821,11,4.58738
UNC18998637,11,4.596968
UNC18998944,11,4.630332
UNC18999268,11,4.668725
UNC18999433,11,4.682567
UNC18999824,11,4.734489
UNC19000036,11,4.757323
UNC19000380,11,4.793467
UNC110000994,11,4.83495
UNC19000946,11,4.846544
UNC19001625,11,4.918921
UNC19001887,11,4.943641
UNC19002226,11,4.977177
JAX00023924,11,4.980237
UNC19002506,11,5.005719
UNC19002666,11,5.03898
UNC19002862,11,5.071257
UNC19003210,11,5.107531
UNC19003496,11,5.142132
UNC19003648,11,5.156559
UNC19003908,11,5.184625
UNC19004230,11,5.228906
UNC19004405,11,5.25935
UNC19004575,11,5.290532
UNC19004651,11,5.311112
JAX00302962,11,5.350374
UNC19004988,11,5.37878
UNC19005332,11,5.418293
UNC19005983,11,5.484147
UNC19006176,11,5.513235
UNC19006384,11,5.531518
JAX00302993,11,5.539617
JAX00302996,11,5.555438
UNC19006976,11,5.570993
JAX00303006,11,5.588626
UNC19007335,11,5.596058
UNC19008219,11,5.678194
UNC19008421,11,5.706276
UNC19008783,11,5.730916
UNC19009169,11,5.774942
JAX00303038,11,5.791538
UNC19009427,11,5.794127
UNC19009896,11,5.839655
UNC19010021,11,5.850135
UNC19010189,11,5.896163
UNC19010416,11,5.929789
JAX00303069,11,5.965438
UNC19011005,11,5.989221
UNC19011215,11,6.007275
JAX00024005,11,6.056513
UNC19011636,11,6.057377
UNC19011743,11,6.078499
UNC19011884,11,6.10796
JAX00197234,11,6.10923
UNC19012055,11,6.131825
UNC19012239,11,6.162474
UNC19012419,11,6.19334
UNC110563185,11,6.219803
UNC19012588,11,6.22324
JAX00024020,11,6.260477
JAX00024022,11,6.27172
UNC19012937,11,6.274339
UNC19013130,11,6.300069
UNC19013461,11,6.337629
UNC19013504,11,6.34689
JAX00303143,11,6.372934
UNC19013824,11,6.380643
UNC19014071,11,6.417442
JAX00303150,11,6.430822
UNC19014590,11,6.480989
backupJAX00024040,11,6.511524
UNC19015418,11,6.556368
UNC19015569,11,6.57126
UNC19015832,11,6.604452
UNC19016155,11,6.644972
UNC19016438,11,6.676469
UNC19016786,11,6.72142
UNC19016840,11,6.725322
UNC19017246,11,6.77434
UNC110004099,11,6.783364
UNC19018757,11,6.876399
JAX00303276,11,6.903372
UNC19020032,11,6.968182
UNC19020728,11,7.012134
JAX00303318,11,7.035284
backupJAX00303322,11,7.038396
B6_rs3668599,11,7.080166
JAX00303349,11,7.121186
UNC19022757,11,7.141114
JAX00303381,11,7.309184
JAX00024099,11,7.323367
UNC19026450,11,7.385533
JAX00197267,11,7.444472
UNC19028669,11,7.533129
JAX00303483,11,7.620392
UNC19030936,11,7.718903
UNC19031647,11,7.761167
UNC19033721,11,7.940728
UNC19034954,11,8.03451
UNC19036125,11,8.098549
UNC19037232,11,8.191909
UNC19039019,11,8.325474
UNC19039867,11,8.384677
UNC19040179,11,8.402906
UNC19040497,11,8.419054
JAX00024182,11,8.428217
JAX00303630,11,8.456728
UNC19041208,11,8.457079
UNC19041786,11,8.485121
UNC19041999,11,8.49491
UNC19042369,11,8.512458
UNC19042656,11,8.526958
JAX00303657,11,8.531959
UNC19043066,11,8.547246
UNC19043401,11,8.568876
UNC19043565,11,8.581945
UNC19043991,11,8.607052
JAX00197303,11,8.608677
UNC19044241,11,8.622256
JAX00024198,11,8.624574
UNC19044550,11,8.640929
UNC19044781,11,8.654361
UNC19045380,11,8.69755
UNC19045570,11,8.715524
UNC19046035,11,8.736241
JAX00303679,11,8.741882
UNC19046363,11,8.75247
UNC19046581,11,8.76397
UNC19046939,11,8.783144
UNC19047186,11,8.800008
UNC19047694,11,8.824148
JAX00024212,11,8.836483
UNC19047951,11,8.838228
UNC19048306,11,8.853994
UNC19049023,11,8.901313
UNC19049167,11,8.9087
UNC19049605,11,8.928789
UNC19049919,11,8.947013
UNC19050294,11,8.969271
UNC19050597,11,8.982629
UNC110635484,11,8.999576
UNC19050874,11,9.001708
UNC19051216,11,9.026655
UNC19051318,11,9.040999
JAX00024228,11,9.043254
UNC19051538,11,9.063211
UNC19051789,11,9.083966
