# Genetic map for MegaMUGA chromosome 5 (build GRCm39)
# nrow 4009
# ncol 3
marker,chr,pos
UNC050000078,5,0.129969560107359
UNC8539874,5,0.179818644569615
backupUNC050000423,5,0.27610760364548
UNC8542083,5,0.458005217084641
UNC8542757,5,0.504251466968775
JAX00572282,5,0.515021519232739
UNC8543985,5,0.516628392935964
UNC8545548,5,0.518827344802131
JAX00572335,5,0.519078165446786
backupUNC050315457,5,0.52090574070983
UNC8546898,5,0.539316487757802
JAX00572362,5,0.539550515049895
JAX00126530,5,0.55614269001731
UNC8547992,5,0.570242654344927
UNC8549503,5,0.619138156502937
UNC050443053,5,0.647965621650503
UNC8551116,5,0.689776117798538
CEAJAX00126552,5,0.696725152162739
UNC8551996,5,0.757616656683333
JAX00572486,5,0.807891334613269
UNC8554223,5,0.869188876858142
UNC050001919,5,0.869257383147094
JAX00572508,5,0.869261228738218
JAX00126578,5,0.869986866781149
UNC8555119,5,0.870091400186953
UNC8556320,5,0.871372648759343
UNC8557468,5,0.88577919939142
backupUNC050316601,5,0.923675926239508
UNC8559748,5,0.946568005176665
UNC8561659,5,1.01022808544866
UNC8564033,5,1.08052763072908
JAX00572735,5,1.20416128665603
UNC8567265,5,1.25323644144733
UNC8568633,5,1.3802104498776
backupJAX00126650,5,1.42845333596191
UNC8570153,5,1.45852438576432
UNC8576083,5,1.46311597394376
JAX00572911,5,1.46378670218401
UNC8577252,5,1.46444907251413
UNC050008128,5,1.46504161500541
UNC8578487,5,1.46571361717213
JAX00126706,5,1.4667001601188
JAX00572933,5,1.46747202859621
UNC8580009,5,1.46754779745663
backupUNC050008230,5,1.46766978484568
UNC8580463,5,1.46799500517745
UNC050008694,5,1.46959091358834
JAX00126732,5,1.47077548661914
UNC8583796,5,1.47086829275789
UNC8585275,5,1.47209346475382
JAX00126745,5,1.47273394021683
UNC050317202,5,1.51435316507562
UNC8588320,5,1.54690826134427
UNC8591013,5,1.64322964281291
UNC050317754,5,1.64379281356022
JAX00126776,5,1.64441891865639
UNC8593180,5,1.64521305108242
UNC8594535,5,1.64666695836221
UNC8598054,5,1.64934457321777
UNC8599448,5,1.65077309721497
backupUNC050011453,5,1.65120924439661
JAX00573187,5,1.65135861525188
UNC8600836,5,1.65285280634106
UNC050012148,5,1.6814287643999
UNC8603212,5,1.68409183504545
UNC8603628,5,1.68931357356697
UNC8605220,5,1.7159497893103
UNC8606323,5,1.71685163400538
UNC8608860,5,1.72002941382425
UNC8609831,5,1.72129792313193
UNC8613413,5,1.89773883940953
UNC8614186,5,1.98368511253719
UNC050013632,5,1.98551083966473
JAX00573571,5,1.98569251110427
UNC051664098,5,1.98594653442389
UNC8616855,5,1.98622684587107
UNC8616959,5,1.98638121718538
JAX00573630,5,1.98809929157314
UNC8619742,5,1.98839468773845
JAX00573642,5,1.98843869177807
JAX00573653,5,1.98870066820874
UNC8621063,5,1.98988593177912
UNC8622491,5,1.99121763736448
JAX00573700,5,1.99122801926993
UNC8624554,5,1.99269734463178
UNC8625701,5,1.99368001817561
JAX00573750,5,1.99490894051582
JAX00126978,5,1.99491083354675
UNC8627615,5,1.99581510703623
UNC8629796,5,2.0187940730812
UNC8632409,5,2.04096088937399
UNC8632628,5,2.04418636309308
UNC8634621,5,2.06668104869437
UNC8635788,5,2.07656885391514
UNC8636725,5,2.09098342781236
JAX00573893,5,2.23836346514352
UNC8637633,5,2.24359091021801
JAX00573923,5,2.26090023748836
UNC8639736,5,2.26099405019733
CEAJAX00127090,5,2.28049650409694
CEAJAX00127091,5,2.28049935513441
CEAJAX00573946,5,2.2805504022814
backupUNC050017797,5,2.28065711254082
UNC8642968,5,2.29005100946164
backupJAX00574057,5,2.29807881466108
UNC8647132,5,2.29809913795535
UNC050318764,5,2.29891645108082
UNC8648308,5,2.29894112001212
UNC8653387,5,2.30248939812886
UNC8655015,5,2.3038038759422
UNC8656406,5,2.3049392182631
UNC8658303,5,2.32800118098548
UNC8659503,5,2.46412146886751
JAX00225452,5,2.53077726808337
UNC8660506,5,2.6121469303743
JAX00127175,5,2.62575519542455
JAX00127176,5,2.640916002382
UNC8661095,5,2.71583085407693
UNC8661772,5,2.82360784280764
UNC8662567,5,2.93719980668168
UNC8663044,5,3.0034533564034
UNC8663955,5,3.15981784982086
JAX00127193,5,3.18797531441056
UNC8664388,5,3.24476071083458
JAX00574250,5,3.28226635957462
JAX00127197,5,3.33392836770487
UNC8665070,5,3.35833385601884
UNC050320016,5,3.4311174910957
UNC8666228,5,3.54782865280149
JAX00574279,5,3.63702218537023
JAX00127208,5,3.65226918728375
UNC8666813,5,3.6558614676059
JAX00574319,5,3.96705278798822
UNC8670226,5,3.96737232922721
UNC050023971,5,3.96803949761685
UNC8671243,5,3.96806577383856
JAX00574346,5,3.96824626659847
UNC8671779,5,3.96838495790191
JAX00574354,5,4.03008444057429
UNC8672737,5,4.0707022328774
UNC8673161,5,4.15057228454819
UNC050024486,5,4.16752487635625
UNC8674019,5,4.31606215960678
UNC8675539,5,4.47958850881901
UNC8675939,5,4.49534781727839
JAX00574407,5,4.5154350608219
UNC8677758,5,4.55132161106962
UNC8678790,5,4.59231231234001
UNC8679606,5,4.62321658121723
UNC8680073,5,4.64628744383534
UNC8680751,5,4.67404310087808
UNC8681271,5,4.6962146279603
UNC8682088,5,4.72383654087192
JAX00127280,5,4.73271740116728
backupUNC050027182,5,4.75439457494241
UNC8683083,5,4.75491663348603
UNC8683868,5,4.75957550939273
UNC8685301,5,4.85344424833247
UNC8685416,5,4.85399782534761
UNC8685963,5,4.85949245245453
UNC8686439,5,4.86295155833591
JAX00574526,5,4.86772786560247
UNC8687305,5,4.8759994357213
UNC8688022,5,4.8970841361563
UNC8688466,5,4.91096521312662
UNC050320812,5,4.9316896209117
UNC8689454,5,4.93705744630742
UNC8690080,5,4.95718701449473
UNC8690675,5,4.98540750598418
UNC8692113,5,5.0655299989924
UNC050028953,5,5.07032925597565
JAX00574571,5,5.07530746548257
UNC8692612,5,5.09242115310532
JAX00574586,5,5.09719127828241
UNC8693073,5,5.11165064219381
JAX00127350,5,5.13896129431568
UNC8694065,5,5.16296064122642
JAX00574622,5,5.20592275758999
UNC8694833,5,5.21754556923873
UNC8695516,5,5.26454184028994
JAX00574631,5,5.27334473069251
UNC8696205,5,5.32056935012227
UNC8696934,5,5.36799694588852
JAX00574650,5,5.39715304679365
backupUNC050029531,5,5.44548074595681
UNC8698446,5,5.48742677244547
UNC8698880,5,5.54046158950713
UNC8699414,5,5.57466385650086
JAX00127380,5,5.5750999798708
UNC8700030,5,5.57526750715474
backupUNC050030024,5,5.57535650341994
UNC8700717,5,5.57576263594144
UNC8701284,5,5.65676288968158
UNC8701951,5,5.84093346061506
UNC8702305,5,6.00445729366769
JAX00574755,5,6.16524997638517
UNC8703236,5,6.20037181104231
UNC8703778,5,6.22174011913148
UNC8705332,5,6.23596737227199
UNC8707963,5,6.2530572784902
UNC8708513,5,6.25859914890603
UNC8709277,5,6.26695332028752
UNC8711165,5,6.28250541880078
UNC8711819,5,6.28959080254332
backupJAX00574846,5,6.29600919910208
UNC8713379,5,6.31084911733115
JAX00574867,5,6.35614809302923
JAX00127447,5,6.3722623890019
UNC8714071,5,6.40116143503232
UNC8714947,5,6.40655111885592
UNC8715702,5,6.41130379979008
backupJAX00574888,5,6.41727432483772
JAX00574891,5,6.41788367890727
UNC8717115,5,6.42089124409244
UNC8717797,5,6.42988635048292
UNC8718518,5,6.44196295482426
JAX00127470,5,6.44320702651884
UNC8719055,5,6.45117902235026
UNC8719712,5,6.46456083033516
UNC050035245,5,6.46819050936106
JAX00574964,5,6.46964641212858
UNC8720705,5,6.46999014606468
UNC8721066,5,6.47048990622892
JAX00127486,5,6.47055409069255
UNC8721542,5,6.47097760576217
UNC8722471,5,6.47152893018388
UNC8723108,5,6.47209151754429
JAX00127498,5,6.47251438969775
UNC8723645,5,6.4725272242093
UNC8724314,5,6.49615645548786
UNC8724809,5,6.51330648649892
UNC8725774,5,6.54749543336494
UNC8726687,5,6.57092616766561
UNC8729051,5,6.64411761311153
UNC8729589,5,6.66687788071785
B6_rs33367397,5,6.67827042058212
UNC8730979,5,6.71482568875796
UNC8731683,5,6.73529299263325
UNC8733287,5,6.81409575346235
JAX00575130,5,6.81940392943907
backupJAX00575134,5,6.82860868739484
UNC8733898,5,6.83706045138013
UNC8734617,5,6.86085365842303
JAX00575138,5,6.86086768266604
UNC8735351,5,6.88647379281408
UNC8735556,5,6.9057700723986
JAX00575166,5,6.91146585133078
JAX00575168,5,6.91147667375286
JAX00575181,5,6.91180934714978
JAX00575186,5,6.91218948919009
UNC8737327,5,6.91251963854578
UNC8738340,5,6.91326620708158
UNC8738946,5,6.91371533164503
UNC8739823,5,6.91434365123021
JAX00127582,5,6.91463335639689
UNC8740490,5,6.91487977187524
UNC8740732,5,6.9319450380055
JAX00575260,5,6.94534834120017
UNC8743198,5,7.07718795196523
UNC8743835,5,7.11899324738302
UNC8744319,5,7.15870729380246
JAX00575317,5,7.20771244738083
UNC8745279,5,7.23576292979921
UNC8745877,5,7.28529956620235
UNC8746256,5,7.31234613661838
JAX00575346,5,7.38082774545787
UNC8747544,5,7.41106040074408
UNC8748203,5,7.45280664251467
UNC8749143,5,7.52598817178343
UNC8749680,5,7.55919225661905
JAX00575406,5,7.62315485540879
UNC8751385,5,7.65995090176913
UNC8752118,5,7.70448016383379
JAX00127650,5,7.7382832213767
UNC8752957,5,7.75889763104571
