# Physical map for MegaMUGA chromosome 15 (build GRCm39)
# nrow 2763
# ncol 3
marker,chr,pos
backupUNC150000076,15,3.298744
JAX00058360,15,3.458729
JAX00058366,15,3.535711
JAX00392041,15,3.642463
UNC150541646,15,3.69129
JAX00058379,15,3.698898
JAX00058384,15,3.76392
JAX00058385,15,3.764564
JAX00392076,15,3.797226
UNC24948173,15,3.80084
UNC24950039,15,4.008693
JAX00058405,15,4.045031
UNC24952531,15,4.22903
UNC24956990,15,4.758869
UNC24958067,15,4.903055
backupUNC150414849,15,4.90995
UNC24959904,15,5.102857
backupUNC150415457,15,5.290231
UNC24962211,15,5.291397
UNC24963717,15,5.457765
backupUNC150416509,15,5.685801
UNC24968272,15,5.841994
CEAJAX00392401,15,5.857769
UNC150417244,15,5.882763
JAX00392437,15,6.096942
JAX00058562,15,6.152999
UNC24973679,15,6.181279
JAX00392473,15,6.280034
UNC24975925,15,6.348803
UNC24977087,15,6.442042
UNC24977336,15,6.463595
UNC24977664,15,6.49476
UNC24977847,15,6.512393
UNC24978100,15,6.538355
UNC24978233,15,6.554236
UNC24978455,15,6.580816
UNC24978799,15,6.607128
UNC24979053,15,6.628662
UNC24979392,15,6.652161
UNC24980441,15,6.74718
UNC24980749,15,6.78998
UNC24981006,15,6.819624
JAX00058612,15,6.821662
UNC24981174,15,6.84469
UNC24981522,15,6.866758
UNC24981817,15,6.887644
UNC24982163,15,6.908962
UNC24982501,15,6.934725
UNC24982671,15,6.947112
UNC150561938,15,6.980166
JAX00392597,15,6.992212
UNC24983321,15,7.002085
UNC24983636,15,7.030655
UNC24983794,15,7.047388
UNC24984154,15,7.072227
UNC24984364,15,7.08668
UNC24984830,15,7.11887
UNC24985027,15,7.136534
UNC24985412,15,7.162841
UNC24985765,15,7.186159
JAX00392665,15,7.188828
B6_rs13459145,15,7.197461
UNC24986265,15,7.212227
UNC24986546,15,7.231605
UNC24986909,15,7.256461
UNC24987394,15,7.286807
UNC24987518,15,7.295533
UNC24987860,15,7.32691
UNC24988180,15,7.348016
UNC24988635,15,7.380354
UNC24988795,15,7.389597
UNC24989147,15,7.419996
UNC24989547,15,7.445466
UNC24989772,15,7.465065
UNC24990035,15,7.478015
UNC24990749,15,7.525969
UNC24992145,15,7.640361
backupUNC150422514,15,7.68541
UNC24992886,15,7.69539
JAX00392802,15,7.727264
UNC24993874,15,7.78294
UNC24994731,15,7.854193
UNC24995941,15,7.984989
JAX00058703,15,8.022761
JAX00392863,15,8.108138
UNC24997296,15,8.113007
JAX00058713,15,8.162355
JAX00392893,15,8.299763
JAX00058727,15,8.340377
JAX00392898,15,8.356201
UNC25000178,15,8.375993
UNC25000802,15,8.471764
JAX00392916,15,8.576948
UNC25002134,15,8.583858
UNC25003084,15,8.658803
UNC25004728,15,8.782044
JAX00058763,15,8.823574
UNC25005570,15,8.861083
UNC25006691,15,8.95916
UNC25007579,15,9.020864
JAX00058786,15,9.121023
UNC25008976,15,9.146089
UNC150323622,15,9.235397
UNC25009996,15,9.260033
JAX00058802,15,9.337079
JAX00393019,15,9.411976
UNC25010840,15,9.424446
JAX00393028,15,9.490588
UNC25011651,15,9.505559
UNC25012535,15,9.626129
JAX00393068,15,9.704913
UNC25013292,15,9.728847
UNC25014340,15,9.815582
UNC25015950,15,9.940926
UNC25016485,15,10.002994
JAX00393114,15,10.076816
UNC25017384,15,10.10139
JAX00206298,15,10.19461
UNC25019131,15,10.239081
JAX00393140,15,10.260168
JAX00058872,15,10.274131
UNC25019697,15,10.280852
JAX00058877,15,10.303807
JAX00393152,15,10.328497
UNC25020849,15,10.411663
JAX00058884,15,10.426374
UNC25022543,15,10.515243
JAX00206306,15,10.535077
JAX00058895,15,10.549244
JAX00393190,15,10.563969
JAX00393192,15,10.57275
UNC25023630,15,10.591565
JAX00058901,15,10.637332
backupUNC150003978,15,10.681294
JAX00058906,15,10.700881
UNC25026317,15,10.726263
JAX00393261,15,10.766564
JAX00393269,15,10.779986
UNC25027058,15,10.780617
UNC25027637,15,10.819493
UNC25028491,15,10.872423
UNC25029102,15,10.903719
UNC150004913,15,10.905723
JAX00393316,15,10.950671
UNC25029978,15,10.954322
UNC25031061,15,11.009996
UNC25031934,15,11.057589
UNC25032949,15,11.115207
UNC25033585,15,11.147612
JAX00393372,15,11.169046
backupUNC150006608,15,11.2035
UNC25035197,15,11.240409
UNC25035825,15,11.283772
UNC25036490,15,11.322618
JAX00393425,15,11.372223
UNC25037478,15,11.380746
UNC25038249,15,11.416861
UNC25038956,15,11.457036
JAX00393463,15,11.464389
UNC25039712,15,11.505628
UNC25040106,15,11.537296
UNC25040690,15,11.574276
UNC25041529,15,11.633099
UNC25042175,15,11.679134
JAX00393509,15,11.696181
JAX00393517,15,11.72011
UNC25042878,15,11.725293
UNC25043459,15,11.773137
UNC25044116,15,11.812138
UNC25044999,15,11.873223
UNC25045500,15,11.91373
UNC25045686,15,11.936535
UNC25046442,15,11.993419
backupUNC150598956,15,12.017622
JAX00393581,15,12.027941
UNC25047558,15,12.082298
UNC25047852,15,12.10721
UNC25048562,15,12.172593
UNC25048843,15,12.1992
UNC25049643,15,12.258634
UNC25050156,15,12.305444
UNC25050604,15,12.352315
UNC25051478,15,12.41198
UNC25051855,15,12.431804
UNC25052848,15,12.494548
UNC25053467,15,12.534243
UNC25054703,15,12.607028
backupUNC150326784,15,12.669777
UNC25056047,15,12.687779
UNC25056385,15,12.708287
UNC25057101,15,12.754272
UNC25057551,15,12.779351
UNC150010223,15,12.815751
UNC25059231,15,12.872221
JAX00393850,15,12.904336
UNC25059989,15,12.927642
UNC25060884,15,12.98235
UNC25061564,15,13.026998
UNC25062073,15,13.06774
UNC150011564,15,13.116854
UNC25062920,15,13.133049
