# Genetic map for GigaMUGA chromosome 3 (build GRCm39)
# nrow 6429
# ncol 3
marker,chr,pos
UNCHS008012,3,0.0621974548365574
JAX00513755,3,0.118551313108954
UNCHS008013,3,0.189273132468928
UNCHS008014,3,0.192654560921558
JAX00513771,3,0.20209602332087
UNCHS008015,3,0.230731912434813
JAX00103771,3,0.284825438168595
JAX00103773,3,0.300020615658748
UNCHS008017,3,0.365377967746386
JAX00513825,3,0.428887558884664
JAX00513826,3,0.429114058613941
JAX00513835,3,0.441277602015981
JAX00103806,3,0.442532192827645
JAX00513855,3,0.443151278266174
JAX00513856,3,0.4431589388291
UNCHS008020,3,0.443777879141943
ICR1186,3,0.444142704380944
UNCHS008021,3,0.445007207718356
UNCHS008022,3,0.445110765260483
JAX00103827,3,0.445853197164854
B6_rs30702264,3,0.446834381552735
ICR5189,3,0.446910023132805
JAX00513903,3,0.446922773460815
JAX00513922,3,0.447913339187597
JAX00513936,3,0.449187708556857
JAX00513947,3,0.449917172444691
JAX00513954,3,0.450033397385865
JAX00513975,3,0.451514477560686
JAX00513985,3,0.451883563275143
JAX00514018,3,0.454897201778357
UNCHS008025,3,0.456720633443296
UNCHS008026,3,0.456761247902761
JAX00514055,3,0.456911442620266
UNCHS008027,3,0.457297539138189
UNCHS008028,3,0.457323806887113
JAX00514065,3,0.457349597794502
UNCHS008029,3,0.457548689501618
UNCHS008030,3,0.457584462982887
UNC4634172,3,0.458260157804554
UNCHS008032,3,0.459553787425392
UNC4635980,3,0.459569409168734
JAX00103931,3,0.459946373134645
UNCHS008033,3,0.460687187924244
UNCHS008034,3,0.460713082492835
JAX00514123,3,0.461616085601165
UNC4638369,3,0.461850733101023
JAX00514130,3,0.461952507670453
UNCHS008036,3,0.462385966992178
JAX00514139,3,0.462786482783484
JAX00103952,3,0.462966718517715
JAX00514143,3,0.463091163792313
ICR1206,3,0.463854524893636
JAX00514171,3,0.464875390790152
UNC4642719,3,0.466621335705601
UNC4644108,3,0.468363123806797
JAX00514241,3,0.469911625228263
UNC4645929,3,0.470965766371048
ICR1213,3,0.471396209151756
ICR5213,3,0.471397411621715
UNC4646360,3,0.471622460094145
UNC4648546,3,0.474412501381776
ICR1217,3,0.475193557450508
JAX00514315,3,0.475481891087571
UNC4650209,3,0.475895271234211
JAX00104046,3,0.475977080655879
ICR1218,3,0.476074377061325
JAX00219173,3,0.476880684999188
ICR5219,3,0.47693178997243
UNCHS008037,3,0.476937460240252
UNCHS008038,3,0.47699280495671
JAX00104055,3,0.477442829338727
ICR5220,3,0.477870348873501
UNC4652791,3,0.478119861389917
UNC4655184,3,0.53104486219699
JAX00514390,3,0.541584457685101
UNCHS008039,3,0.541915489371816
UNCHS008040,3,0.541945457825698
UNC4656683,3,0.615883035517345
UNCHS008041,3,0.619004565954214
UNCHS008042,3,0.626266740344533
ICR5224,3,0.667213014189207
UNC4660281,3,0.667610959182671
UNCHS008043,3,0.667893456693986
UNCHS008044,3,0.667917599388242
JAX00514463,3,0.668865332305808
UNC4663401,3,0.669246888463026
JAX00514491,3,0.671446112722277
UNC4666739,3,0.671512943100064
UNCHS008045,3,0.671701876009254
UNCHS008046,3,0.6717250961188
ICR1229,3,0.671869744961927
UNC4668704,3,0.672713464228071
JAX00219199,3,0.674289394403939
JAX00104146,3,0.674761384594942
JAX00219205,3,0.676186788337454
UNC4673471,3,0.676838568519513
UNCHS008048,3,0.720119159376619
UNCHS008049,3,0.749687532558563
UNCHS008050,3,0.75333066916092
UNC4676818,3,0.776938377186686
UNC4677137,3,0.781607726601175
UNC4677318,3,0.781718778848303
UNC4677341,3,0.781746342362268
UNC4677458,3,0.78180492130827
UNC4677511,3,0.781859322707778
UNC4677590,3,0.781902186615355
UNC4677651,3,0.781938374741437
UNC4677705,3,0.78198296979111
UNC4677842,3,0.782036935813564
UNC4677914,3,0.782076295972468
UNC4678032,3,0.782192313591235
UNC4678067,3,0.78223510493597
UNCHS008052,3,0.782274112646783
UNC4678139,3,0.782282187854523
UNC4678208,3,0.782326865833158
UNC4678247,3,0.782370559030362
UNC4678300,3,0.782419974325989
UNC4678367,3,0.782466787725413
UNC4678381,3,0.782513217578385
UNC4678429,3,0.782555563179945
UNC4678516,3,0.782604439437315
UNC4678558,3,0.78263913484207
UNCHS008053,3,0.78272909203432
UNCHS008054,3,0.782767260089386
UNC4679567,3,0.783453061878377
JAX00514662,3,0.784384841336751
UNC4681411,3,0.808185769807145
JAX00514685,3,0.830674407121007
JAX00514706,3,0.862117760486329
JAX00104218,3,0.885021999136743
UNCHS008055,3,0.885445960833779
UNC4683846,3,0.886798927740528
UNCHS008056,3,0.887547216700127
JAX00514719,3,0.912582257980215
JAX00514719r,3,0.912582257980215
JAX00514735,3,0.949851033545606
UNC4685330,3,0.949851033545606
JAX00514759,3,0.999759014543413
UNCHS008057,3,1.00032251684472
UNCHS008058,3,1.00034944802534
JAX00514781,3,1.000631458329
UNC4688515,3,1.0008118288228
UNC4690058,3,1.00171204344476
JAX00514816,3,1.00241317672572
UNCHS008059,3,1.00268362880521
UNCHS008060,3,1.00270849712789
UNC4691611,3,1.00598566562991
JAX00219240,3,1.02221874371677
JAX00514851,3,1.08654076882501
UNC4696231,3,1.14306171058259
JAX00514886,3,1.16966732808341
JAX00514891,3,1.17754481452162
UNCHS008061,3,1.18394814322757
UNCHS008062,3,1.18520434123152
UNC4698087,3,1.19108784770376
JAX00104288,3,1.19685182787337
UNC4699967,3,1.24937074778106
JAX00514933,3,1.30345710281009
ICR1232,3,1.31085929642142
ICR1233,3,1.34639470055406
JAX00514961,3,1.39889205885421
JAX00514963,3,1.40123805549965
JAX00514966,3,1.41041017585088
UNC4705912,3,1.45803179846555
JAX00514991,3,1.47872098843736
UNC4707997,3,1.47948968884721
ICR1238,3,1.48043329335354
ICR5239,3,1.48537381369846
UNC4709474,3,1.48678711080737
JAX00515030,3,1.4949499958168
UNC4711715,3,1.49951128537551
ICR1241,3,1.50073994586666
ICR5241,3,1.50077820086364
JAX00219280,3,1.5018924901653
ICR1242,3,1.50590898356117
ICR5242,3,1.50690929547478
UNC4713468,3,1.50792496564453
JAX00515060,3,1.50843178809713
UNC4714786,3,1.51509265815906
ICR1245,3,1.52093098952863
JAX00219286,3,1.52508452582544
ICR5246,3,1.52682946000374
UNC4718302,3,1.52994707348534
UNC4719590,3,1.5339323440528
UNCHS008065,3,1.53512539364235
UNCHS008066,3,1.53546501925522
ICR5249,3,1.54151341556408
JAX00104428,3,1.5423037750531
UNC4723817,3,1.55315176704889
UNCHS008067,3,1.55562512137552
UNC4725879,3,1.55774309634751
UNCHS008069,3,1.55932462422836
JAX00515208,3,1.55941286064464
UNC4729633,3,1.56012603935743
JAX00104495,3,1.56390608660134
UNC4736200,3,1.56426703491134
UNCHS008071,3,1.56524273562156
JAX00515293,3,1.56540588798949
UNC4738562,3,1.56605566751032
UNC4739367,3,1.5666340970249
JAX00104515,3,1.56685607712571
JAX00515307,3,1.56693923414303
UNCHS008073,3,1.56695111371693
UNCHS008074,3,1.56697983823637
UNCHS008076,3,1.56736663965048
ICR5251,3,1.56785094479243
backupJAX00515325,3,1.56786882635001
ICR5252,3,1.56865060804716
JAX00515345,3,1.56933089506014
UNC4743317,3,1.5694007212467
UNCHS008077,3,1.5697238435836
UNCHS008078,3,1.56974991437624
UNCHS008079,3,1.56975639320145
UNCHS008080,3,1.56978111639844
ICR5254,3,1.57049464755932
UNC4745184,3,1.57059185066969
ICR1255,3,1.57141252605033
UNC4746232,3,1.57163521104733
UNC4747642,3,1.57298073346655
ICR1257,3,1.57327743256272
JAX00515414,3,1.57363496005301
UNC4750221,3,1.57458293139134
UNC4752283,3,1.57604137195936
ICR1260,3,1.57608073211826
JAX00515437,3,1.57619092464843
ICR5260,3,1.60139266473748
JAX00104587,3,1.60547775446376
JAX00515453,3,1.63999059433157
UNC4753984,3,1.64131743917413
UNCHS008081,3,1.65751212075233
JAX00104601,3,1.67417008247832
JAX00515471,3,1.68437143258831
JAX00515478,3,1.70577593784933
UNCHS008084,3,1.71651625032201
JAX00515489,3,1.76279220623716
UNC4758873,3,1.79114022661229
JAX00515534,3,1.88634919393331
JAX00515534r,3,1.88634919393331
UNC4760807,3,1.90475125771918
JAX00104630,3,1.92782776736666
JAX00515557,3,2.01965442882269
UNCHS008085,3,2.02078438920965
JAX00104637,3,2.0226354905231
UNCHS008086,3,2.02482485362365
UNC4762747,3,2.03764040985818
JAX00104643,3,2.09453998537699
JAX00515605,3,2.12660828955843
UNC4767416,3,2.25475370466669
UNC4768063,3,2.38877228724862
JAX00515637,3,2.47779172188803
UNC4769155,3,2.49144853231099
UNCHS008092,3,2.54391028578934
UNC4770791,3,2.56812559272977
UNC4771696,3,2.6014244412786
JAX00515676,3,2.60528779339772
UNC4772859,3,2.60734612067345
UNC4773366,3,2.60783243684276
UNCHS008093,3,2.6078376613674
UNCHS008094,3,2.60787173480494
JAX00515702,3,2.60877637576028
UNC4774617,3,2.60924877022998
UNC4775324,3,2.60980058991366
JAX00515716,3,2.60997771581179
JAX00515723,3,2.62952199299797
UNC4777102,3,2.65331861112617
UNC4777529,3,2.68096441144886
JAX00515740,3,2.73218106288872
JAX00515755,3,2.74812670588016
UNC4779632,3,2.76566289199866
UNCHS008096,3,2.76595018778737
UNC4779892,3,2.78104460194109
UNCHS008097,3,2.79310424236715
UNCHS008098,3,2.79533187480645
JAX00515768,3,2.80852150484512
UNC4780744,3,2.80881812101233
JAX00515772,3,2.80882877738403
UNC4781143,3,2.85282363261062
UNC4781796,3,2.98196200254364
UNCHS008099,3,2.98228478331087
UNC4782434,3,3.10049271384695
UNCHS008102,3,3.1010889671128
UNCHS008104,3,3.10160720056661
UNC4784019,3,3.20069056694308
UNCHS008105,3,3.20724914272832
UNCHS008106,3,3.21125479057
UNC4784255,3,3.23724790139072
UNCHS008107,3,3.2891116715465
UNCHS008108,3,3.29341417147464
UNCHS008109,3,3.34789998069773
UNC4786302,3,3.34944577661178
UNC4787052,3,3.37568188972997
UNCHS008111,3,3.38263421758915
UNCHS008112,3,3.38474570423716
JAX00515841,3,3.38542175533993
JAX00104803,3,3.38560981841738
UNC4788455,3,3.41283542110075
JAX00104809,3,3.41492663747695
UNC4788780,3,3.42426522677994
UNC4789261,3,3.45685839890606
UNCHS008116,3,3.4905336566844
JAX00515880,3,3.51648251442253
UNC4790705,3,3.54510580873935
UNC4791105,3,3.54827726892304
UNC4791745,3,3.54885447523542
JAX00515898,3,3.54895192713268
UNC4792617,3,3.54942653995212
UNC4793161,3,3.5501491932989
UNC4793677,3,3.55063158070859
JAX00219412,3,3.55088746838902
UNC4794268,3,3.5511439987689
UNCHS008119,3,3.55147899031358
UNC4795391,3,3.55202621780596
JAX00104857,3,3.55238026227981
UNC4795850,3,3.552386222799
UNCHS008121,3,3.57322939245885
UNC4796342,3,3.57354354812189
UNCHS008122,3,3.57531429746178
UNCHS008124,3,3.58111641532889
UNC4796625,3,3.59624203431436
JAX00104869,3,3.61945938023655
JAX00515964,3,3.6640209707077
UNCHS008125,3,3.67615826529766
UNCHS008126,3,3.67796273756183
UNC4799475,3,3.70834117603663
JAX00515990,3,3.74647390764801
JAX00515990q,3,3.74647390764801
UNC4801130,3,3.77065240198843
UNC4802022,3,3.80318632275691
UNCHS008128,3,3.81036601893636
UNC4802786,3,3.82678435824175
UNCHS008129,3,3.84584662280496
UNCHS008132,3,3.85756295261189
UNC4803978,3,3.8582573463413
JAX00219430,3,3.8637142722684
JAX00104905,3,3.8728388561732
UNC4804782,3,3.87772009139509
JAX00516064,3,3.89572275132695
