# Genetic map for GigaMUGA chromosome 6 (build GRCm39)
# nrow 6455
# ncol 3
marker,chr,pos
JAX00228422,6,0.105885599841372
JAX00601838,6,0.196514462390709
JAX00137332,6,0.196546195556087
UNCHS016393,6,0.202960526051298
UNCHS016394,6,0.205778431136925
UNCHS016395,6,0.238045242580059
UNCHS016396,6,0.240230071016381
CEAJAX00601853,6,0.247058688563332
JAX00601853,6,0.247058688563332
JAX00601853r,6,0.247058688563332
UNCHS016397,6,0.247133451900965
UNCHS016398,6,0.247162582946782
UNCHS016399,6,0.247911009652238
UNCHS016400,6,0.247951638681645
JAX00137347,6,0.248212876676764
JAX00601879,6,0.249071766530903
UNCHS016401,6,0.249351060697123
UNCHS016402,6,0.249409121812044
JAX00601880,6,0.249638309310131
UNCHS016403,6,0.249714246774882
UNCHS016404,6,0.249742129649528
JAX00228433,6,0.250485479048524
UNCHS016405,6,0.251287027072824
JAX00601897,6,0.251453107882694
UNCHS016408,6,0.251737860153359
UNCHS016409,6,0.252350532377325
UNCHS016410,6,0.25239551942811
JAX00601910,6,0.252766744574432
UNC10471744,6,0.252860145857863
JAX00601915,6,0.252930075176636
UNCHS016411,6,0.253633673497134
UNCHS016412,6,0.253665300885295
JAX00601927,6,0.253741873013353
JAX00601929,6,0.253889326455146
UNC10474750,6,0.255263488870983
JAX00137398,6,0.255453422443496
UNC10475366,6,0.256035419274263
UNCHS016414,6,0.25603923783183
UNCHS016416,6,0.256134363283914
JAX00601981,6,0.256161167230937
JAX00601981q,6,0.256161167230937
UNC10475615,6,0.256297281354968
JAX00601997,6,0.25706132077779
UNC10476849,6,0.257608971745896
UNC10477147,6,0.257969619170424
UNC10477860,6,0.258705521853278
UNC10478583,6,0.259442947728069
UNC10478777,6,0.259622493977782
JAX00602032,6,0.259683009124159
JAX00137431,6,0.259909499303189
UNCHS016419,6,0.260228840724116
UNCHS016420,6,0.26028827694287
UNC10479551,6,0.260490004675183
UNC10479723,6,0.260774545391411
JAX00228455,6,0.260943704318323
UNC10480326,6,0.268886775983771
UNC10481130,6,0.301543914503157
UNC10482638,6,0.366113200747443
UNC10482904,6,0.378670966066093
JAX00137457,6,0.384292001349554
UNC10483643,6,0.412090751889618
UNCJPD002501,6,0.437149895608986
UNC10484262,6,0.440924482321685
UNCHS016421,6,0.440939174777255
UNCHS016422,6,0.440963323716108
UNC10484860,6,0.44141626176328
UNCHS016423,6,0.441698253248557
UNCHS016424,6,0.441743441276056
UNC10485564,6,0.442043287955719
UNCHS016425,6,0.442063121184081
UNCHS016426,6,0.442111461372674
UNC10486218,6,0.442645847877651
UNC10486443,6,0.44298802659993
JAX00602133,6,0.443444032186421
UNC10487207,6,0.443653026813605
JAX00602142,6,0.443988414638493
UNC10487732,6,0.444022432591779
JAX00137489,6,0.501120935342882
UNC10488616,6,0.545285436559167
UNCHS016428,6,0.580821845776613
UNC10489280,6,0.618220412223437
UNC10490204,6,0.658955226341392
UNC10490501,6,0.669833493022384
UNC10491637,6,0.703172473454953
UNC10492366,6,0.724695747062883
JAX00137514,6,0.742304478395545
JAX00602197,6,0.742707320352306
UNC10494097,6,0.743154229098055
UNC10494469,6,0.74333348974928
JAX00137523,6,0.743357839664847
UNCHS016429,6,0.744074596671255
UNC10495511,6,0.744090579608884
UNCHS016430,6,0.74410518744268
JAX00602217,6,0.744327182089948
UNC10495878,6,0.744425713568448
JAX00602234,6,0.744772461866541
JAX00602237,6,0.751990373934516
UNC10496817,6,0.768611309851031
UNCHS016431,6,0.780135643790286
JAX00602248,6,0.782783798087866
UNCHS016433,6,0.793369733644127
UNCHS016434,6,0.79750343791352
UNC10497593,6,0.807930499060002
UNC10498454,6,0.847255627499246
UNCHS016435,6,0.866068881789955
UNCHS016436,6,0.867708851748843
UNC10499357,6,0.883766303193291
JAX00602266,6,0.893147317408097
UNCHS016437,6,0.895897923427871
UNCHS016438,6,0.897682662124641
JAX00137552,6,0.955661428041031
JAX00602274,6,0.974253446004104
UNCHS016439,6,1.0036608022927
UNCHS016440,6,1.0053282411916
UNCHS016441,6,1.04776773953135
UNCHS016442,6,1.04780220174895
UNC10503413,6,1.04806463502663
UNC10504243,6,1.04877721383293
JAX00602317,6,1.04880779402664
JAX00137571,6,1.04884756626058
JAX00137571r,6,1.04884756626058
UNC10506939,6,1.05081910551467
UNC10507154,6,1.05097879738057
JAX00602355,6,1.05122877010198
UNC10508224,6,1.22537183441977
UNC10509411,6,1.28773378662415
UNC10510046,6,1.28805638598339
UNCHS016444,6,1.28810004024122
UNC10510594,6,1.28882836927527
JAX00137606,6,1.28890396825293
JAX00137606r,6,1.28890396825293
