# Physical map for GigaMUGA chromosome 12 (build GRCm39)
# nrow 5177
# ncol 3
marker,chr,pos
UNCHS032579,12,3.222832
UNCHS032580,12,3.225527
UNCHS032581,12,3.30091
UNCHS032582,12,3.305763
JAX00032639,12,3.432183
UNCHS032586,12,3.564954
UNC20544708,12,3.619173
UNCHS032587,12,3.637721
UNCHS032588,12,3.644153
JAX00199655,12,3.651849
UNCHS032589,12,3.71226
UNCHS032590,12,3.719691
UNCHS032591,12,3.734189
UNCHS032594,12,3.746101
UNCHS032595,12,3.752021
UNCHS032596,12,3.756092
UNCHS032598,12,3.783021
UNCHS032599,12,3.797941
UNCHS032601,12,3.800117
UNCHS032600,12,3.800888
JAX00323981,12,3.801219
UNCHS032603,12,3.805937
UNCHS032605,12,3.822006
UNCHS032606,12,3.829694
JAX00323996,12,3.848336
UNCHS032607,12,3.854905
JAX00324008,12,3.889621
UNC20547528,12,3.937396
UNC20547890,12,3.980702
UNCHS032609,12,4.073013
UNCHS032610,12,4.076321
UNCHS032612,12,4.099146
UNCHS032613,12,4.108764
UNC20549033,12,4.110499
UNCHS032614,12,4.111522
UNCHS032616,12,4.142705
UNCHS032618,12,4.152681
UNCHS032619,12,4.163331
UNCHS032620,12,4.171065
UNC20549832,12,4.180052
UNCHS032621,12,4.223827
backupUNC120343260,12,4.226842
UNCHS032622,12,4.228157
JAX00032702,12,4.262899
UNCHS032626,12,4.26919
UNCHS032628,12,4.281573
UNCHS032629,12,4.283668
JAX00324082,12,4.291645
UNC20551212,12,4.297074
UNCHS032631,12,4.343509
UNCHS032633,12,4.349548
UNCHS032635,12,4.350805
UNC20551760,12,4.356787
UNCHS032634,12,4.356787
UNCHS032636,12,4.356787
UNCHS032637,12,4.406231
JAX00324104,12,4.438326
UNC20552681,12,4.454659
UNCHS032639,12,4.464299
UNC20553149,12,4.527095
UNCHS032641,12,4.544653
JAX00324115,12,4.546826
UNCHS032642,12,4.547729
UNC20553693,12,4.584484
UNCHS032643,12,4.61117
UNCHS032646,12,4.675137
UNCHS032647,12,4.689971
UNCHS032648,12,4.693359
UNCHS032649,12,4.69916
UNCHS032650,12,4.703402
UNCHS032651,12,4.728549
UNC20555752,12,4.762213
JAX00032741,12,4.767765
JAX00324148,12,4.790051
JAX00324150,12,4.792037
UNC20556352,12,4.819128
UNC20556847,12,4.878032
UNC20557642,12,4.938116
UNCHS032653,12,4.97356
UNCHS032657,12,5.0234
UNCHS032658,12,5.02576
UNCHS032659,12,5.046465
UNC20558531,12,5.05164
UNCHS032660,12,5.056456
UNC20559176,12,5.119574
UNCHS032661,12,5.200837
UNCHS032662,12,5.20845
JAX00324238,12,5.223084
UNC20560330,12,5.230911
UNCHS032663,12,5.26602
UNCHS032665,12,5.26791
UNCHS032664,12,5.271264
UNCHS032666,12,5.271264
UNCHS032667,12,5.294815
UNCHS032668,12,5.303017
UNC20560999,12,5.303913
UNCHS032669,12,5.331294
UNCHS032670,12,5.335291
UNC20561450,12,5.341428
UNCHS032674,12,5.374666
UNC20562328,12,5.398123
UNCHS032676,12,5.398672
UNCHS032677,12,5.399668
CEAJAX00324318,12,5.416317
UNCHS032679,12,5.417211
UNCHS032680,12,5.420206
UNCHS032681,12,5.448071
UNC20562837,12,5.448679
UNCHS032682,12,5.450787
UNCHS032683,12,5.462274
UNCHS032684,12,5.466996
JAX00324335,12,5.48923
UNC20563815,12,5.518189
JAX00324343,12,5.525072
JAX00324347,12,5.571767
UNCHS032685,12,5.598771
UNCHS032686,12,5.60353
UNC20564739,12,5.608175
UNCHS032689,12,5.63465
UNCHS032688,12,5.63645
UNCHS032690,12,5.637099
UNC20565224,12,5.643939
UNC20565755,12,5.702123
JAX00324394,12,5.770118
UNC20566467,12,5.781656
UNCHS032691,12,5.824862
JAX00324405,12,5.826709
UNCHS032692,12,5.829125
UNC20566917,12,5.83594
UNCHS032694,12,5.843643
UNC20567266,12,5.868321
UNC20567881,12,5.935659
UNC20568267,12,5.985176
UNCHS032695,12,5.993171
UNCHS032696,12,5.995429
B6_rs29158719,12,6.011128
UNCHS032697,12,6.011475
UNCHS032698,12,6.015871
JAX00324444,12,6.050106
JAX00324446,12,6.055965
UNC20569179,12,6.096642
JAX00324450,12,6.101113
JAX00324457,12,6.140225
UNC20569724,12,6.172144
JAX00324471,12,6.205249
UNC20570152,12,6.214495
JAX00324477,12,6.26627
UNC20570601,12,6.281565
UNC20571214,12,6.36283
UNCHS032699,12,6.389534
UNCHS032700,12,6.393854
UNC20571445,12,6.404683
JAX00324517,12,6.418908
JAX00324521,12,6.435396
JAX00032868,12,6.445814
UNC20571929,12,6.470171
UNC20572554,12,6.521833
UNCHS032703,12,6.613136
UNCHS032704,12,6.615274
UNC20573688,12,6.642013
UNC20574593,12,6.758312
UNCHS032705,12,6.795718
UNCHS032706,12,6.801118
JAX00324620,12,6.804019
UNC20575242,12,6.814161
UNCHS032707,12,6.814886
