# Physical map for GigaMUGA chromosome 5 (build GRCm39)
# nrow 6577
# ncol 3
marker,chr,pos
ICR1522,5,3.093534
UNCHS013411,5,3.094341
UNCHS013412,5,3.103215
ICR5524,5,3.171556
UNC8539874,5,3.266464
ICR1527,5,3.299468
ICR5527,5,3.317476
ICR1528,5,3.354079
ICR1529,5,3.386081
JAX00572244,5,3.410867
UNCHS013415,5,3.413243
UNCHS013416,5,3.415517
ICR5530,5,3.446962
ICR1531,5,3.474938
UNCHS013418,5,3.534904
UNC8542083,5,3.581108
JAX00126493,5,3.623847
JAX00126493q,5,3.623847
UNC8542757,5,3.633415
JAX00572282,5,3.65948
UNCHS013419,5,3.767593
UNCHS013420,5,3.770079
JAX00126504,5,3.78565
UNC8543985,5,3.794445
UNCHS013421,5,3.829673
UNCHS013422,5,3.835308
UNCHS013424,5,3.860516
JAX00572303,5,3.869402
UNCHS013425,5,3.961076
UNCHS013426,5,3.963502
UNC8545548,5,3.97914
JAX00572335,5,4.000207
UNCHS013428,5,4.027141
UNCHS013429,5,4.045668
UNC8546898,5,4.074372
UNCHS013431,5,4.07462
JAX00572362,5,4.075022
UNCHS013433,5,4.086515
UNCHS013434,5,4.089222
JAX00126530,5,4.121106
UNCHS013435,5,4.126668
UNCHS013436,5,4.132858
JAX00572406,5,4.243739
UNC8549503,5,4.296073
JAX00572431,5,4.315029
UNCHS013437,5,4.329109
UNCHS013438,5,4.33246
UNCHS013439,5,4.376862
UNCHS013440,5,4.380346
UNC8551116,5,4.406749
CEAJAX00126552,5,4.414099
UNCJPD008200,5,4.435413
UNC8551996,5,4.478504
JAX00572486,5,4.540601
JAX00572486r,5,4.540601
UNCHS013441,5,4.612663
ICR1532,5,4.626435
ICR5532,5,4.630496
JAX00572500,5,4.64455
UNCHS013443,5,4.669329
UNC8554223,5,4.67071
UNCHS013444,5,4.672219
JAX00572508,5,4.676787
ICR1533,5,4.719055
ICR5533,5,4.725915
JAX00126578,5,4.737735
UNC8555119,5,4.746515
ICR1534,5,4.803113
ICR5534,5,4.803192
UNC8556320,5,4.85413
JAX00225272,5,4.878139
ICR1535,5,4.906727
ICR5535,5,4.907387
ICR1536,5,4.996565
UNC8559748,5,5.065411
ICR1537,5,5.07867
ICR5537,5,5.078748
JAX00572632,5,5.099259
UNCHS013445,5,5.150851
ICR1538,5,5.154733
UNCHS013446,5,5.154871
UNC8561659,5,5.19906
JAX00572660,5,5.212833
ICR5539,5,5.242546
JAX00572671,5,5.293496
ICR1540,5,5.339232
ICR5540,5,5.343075
UNC8564033,5,5.346648
UNCHS013449,5,5.370347
UNCHS013450,5,5.373122
UNCHS013451,5,5.418901
ICR1541,5,5.422173
UNCHS013452,5,5.422439
JAX00572722,5,5.425899
UNC8565506,5,5.441111
UNCHS013454,5,5.441111
JAX00572728,5,5.492694
JAX00572735,5,5.529463
UNCHS013455,5,5.553889
