# Genetic map for GigaMUGA chromosome 14 (build GRCm39)
# nrow 5043
# ncol 3
marker,chr,pos
JAX00374238,14,0.0338052724316046
UNCHS037503,14,0.0936178606064451
JAX00050650,14,0.13815068695943
JAX00050649,14,0.1425537173476
JAX00374205,14,0.237836844226377
UNCHS037502,14,0.278443341349716
UNCHS037501,14,0.279573520346386
JAX00374191,14,0.314564378509556
JAX00374189,14,0.315979088510221
UNCHS037500,14,0.335256684735502
UNCHS037499,14,0.336578537322996
JAX00050614,14,0.364209338155292
ICR655,14,0.364676773435048
UNCHS037498,14,0.364689257046637
UNCHS037497,14,0.364713290730046
JAX00050604,14,0.365420020060108
UNCHS037496,14,0.365580429999952
UNCHS037495,14,0.365631297986076
UNCHS037494,14,0.366712625045272
UNCHS037491,14,0.3682366684429
JAX00050582,14,0.368354582460716
JAX00050577,14,0.369169542816311
JAX00374111,14,0.370297278719544
ICR4648,14,0.370940765695909
ICR648,14,0.370951908585489
JAX00050562,14,0.371088433811036
UNCHS037488,14,0.371713031503994
UNCHS037487,14,0.371744791718681
ICR4647,14,0.371783523687811
UNC23643611,14,0.372216189576817
ICR646,14,0.372780117116078
UNCHS037486,14,0.372888209103774
JAX00374052,14,0.373777634152841
JAX00374044,14,0.374088254613991
UNCHS037484,14,0.374528061089101
JAX00374030,14,0.374558927489116
JAX00374030r,14,0.374558927489116
UNCHS037483,14,0.374558927489116
ICR645,14,0.374647653492246
UNCHS037481,14,0.374881525066873
ICR644,14,0.375263879121107
UNCHS037480,14,0.375879071897458
UNCHS037479,14,0.375937726002505
JAX00374004,14,0.376568540673072
UNCHS037478,14,0.377164436983777
JAX00050517,14,0.377167217740535
UNCHS037477,14,0.37718670290039
UNCHS037475,14,0.377207479125882
UNCHS037474,14,0.377282589352172
ICR4642,14,0.377289233374569
ICR642,14,0.377312581800063
UNCHS037473,14,0.377334241908953
UNCHS037472,14,0.377687149735374
UNCHS037471,14,0.377709167370133
JAX00373970,14,0.378383957722574
ICR4640,14,0.379108990390869
UNCJPD008355,14,0.379420236522289
JAX00373953,14,0.379553792296869
JAX00373949,14,0.379731730935563
ICR639,14,0.380017950256161
JAX00373895,14,0.382469902390132
ICR4636,14,0.38273083668678
ICR636,14,0.382733041429638
UNCHS037469,14,0.38276066030301
JAX00373888,14,0.382812024852842
UNCHS037468,14,0.382903332987247
JAX00373876,14,0.383214797606699
JAX00373865,14,0.384190505565459
JAX00373865r,14,0.384190505565459
UNCHS037466,14,0.3842101496257
UNCHS037464,14,0.384260779261245
ICR4635,14,0.384545429440529
ICR634,14,0.385428220398473
JAX00050453,14,0.385482087629387
UNCHS037462,14,0.385607688453384
JAX00373843,14,0.385670324999359
UNCHS037461,14,0.38567244036075
JAX00373835,14,0.386017691174812
ICR4633,14,0.386303513244445
UNCHS037460,14,0.386377709793514
