# Physical map for GigaMUGA chromosome 1 (build GRCm39)
# nrow 8565
# ncol 3
marker,chr,pos
JAX00000010,1,3.205641
JAX00000010r,1,3.205641
UNCHS000003,1,3.265872
JAX00240606,1,3.332966
JAX00240613,1,3.393623
JAX00240636,1,3.459786
UNCHS000005,1,3.505952
UNCHS000006,1,3.509257
JAX00240649,1,3.525207
UNCHS000007,1,3.616278
UNCHS000009,1,3.680844
UNCHS000011,1,3.71364
UNCHS000012,1,3.720291
UNCHS000013,1,3.727331
UNCHS000014,1,3.730027
JAX00240699,1,3.738595
JAX00240700,1,3.738622
UNC9371,1,3.962941
JAX00240733,1,3.971649
JAX00190647,1,4.062608
UNC11461,1,4.095008
UNCHS000015,1,4.159256
UNCHS000016,1,4.163307
UNC12838,1,4.206257
JAX00240778,1,4.239706
JAX00000089,1,4.265576
JAX00240804,1,4.405114
UNC15185,1,4.428043
JAX00240817,1,4.463032
UNC16386,1,4.51696
UNCHS000017,1,4.568936
UNCHS000018,1,4.574446
JAX00000115,1,4.608354
UNCHS000019,1,4.678401
UNCHS000020,1,4.680624
JAX00000121,1,4.684245
JAX00240864,1,4.713662
UNCHS000021,1,4.715515
UNC19217,1,4.738647
UNCHS000023,1,4.844383
UNC21023,1,4.879499
JAX00240897,1,4.909315
JAX00240910,1,4.966444
JAX00190669,1,4.993579
UNCHS000025,1,5.09542
UNCHS000026,1,5.099024
UNCHS000027,1,5.191331
UNCHS000028,1,5.194464
UNC23995,1,5.203605
UNCHS000029,1,5.219852
UNCHS000030,1,5.222344
UNCHS000031,1,5.226041
UNC24700,1,5.294801
JAX00000169,1,5.33287
UNCHS000033,1,5.384394
UNCHS000034,1,5.386999
JAX00240989,1,5.44944
UNCHS000035,1,5.453392
UNCHS000037,1,5.594315
UNC26205,1,5.704409
UNC26932,1,5.852512
UNC28841,1,6.015016
JAX00241061,1,6.025262
UNC30322,1,6.133922
UNCHS000039,1,6.165464
UNCHS000040,1,6.168002
JAX00241091,1,6.262928
JAX00241097,1,6.307678
UNCHS000041,1,6.355499
UNC34218,1,6.427702
JAX00241125,1,6.537405
JAX00241142,1,6.594747
UNC36398,1,6.599656
JAX00241189,1,6.803991
JAX00000280,1,6.817664
JAX00241205,1,6.826245
UNCHS000045,1,6.889056
UNCHS000046,1,6.891522
UNC40323,1,6.916927
JAX00241222,1,6.916997
JAX00241239,1,7.001547
UNC41603,1,7.036186
UNCHS000047,1,7.178461
UNCHS000048,1,7.188649
UNCHS000049,1,7.211627
UNC44002,1,7.21406
UNCHS000050,1,7.21406
JAX00000309,1,7.218598
JAX00000309q,1,7.218598
JAX00241269,1,7.291982
JAX00241286,1,7.38366
JAX00241286r,1,7.38366
UNC49074,1,7.591923
UNC49759,1,7.618907
JAX00241304,1,7.63216
