# Physical map for GigaMUGA chromosome 18 (build GRCm39)
# nrow 4003
# ncol 3
marker,chr,pos
JAX00450675,18,3.201649
CEAJAX00450682,18,3.271349
CEBJAX00450682,18,3.271349
CEAJAX00450688,18,3.309356
JAX00450688,18,3.309356
UNCHS045299,18,3.325317
UNCHS045300,18,3.330505
JAX00079769,18,3.419267
UNCHS045302,18,3.462036
JAX00079772,18,3.464389
JAX00079786,18,3.656278
UNCHS044798,18,3.772501
JAX00450730,18,3.797704
UNCHS045305,18,3.808768
UNCHS045307,18,3.820061
UNCHS045308,18,3.828276
UNCHS045309,18,3.928623
UNCHS045310,18,3.931406
UNCHS045312,18,3.982784
backupUNC180249319,18,4.04462
UNCHS045313,18,4.086937
UNCHS045314,18,4.091695
JAX00450759,18,4.106785
UNCHS045315,18,4.120954
UNCHS045316,18,4.125655
ICR946,18,4.139389
UNCHS045317,18,4.150792
UNCHS045318,18,4.153112
JAX00450767,18,4.168755
UNCHS045319,18,4.185181
UNCHS045321,18,4.216249
UNCHS045322,18,4.218901
JAX00079832,18,4.242202
UNCHS045323,18,4.318831
UNCHS045324,18,4.325532
B6_rs6284288,18,4.398494
UNCHS045327,18,4.418271
UNCHS045325,18,4.420345
UNCHS045328,18,4.432222
UNCHS045329,18,4.437539
UNCHS045330,18,4.441122
JAX00450793,18,4.460983
UNC28650753,18,4.511616
JAX00450808,18,4.587023
UNCHS045333,18,4.632101
UNCHS045334,18,4.634686
UNCHS045335,18,4.644259
UNC28652433,18,4.646098
UNCHS045336,18,4.647312
JAX00450831,18,4.671703
UNCHS045338,18,4.692648
UNCHS045339,18,4.786916
UNCHS045341,18,4.813576
UNCHS045342,18,4.81815
JAX00450852,18,4.821668
JAX00450853,18,4.82363
UNCHS045344,18,4.868078
UNC28655293,18,4.868823
UNCHS045345,18,4.88382
JAX00450873,18,4.945244
UNCHS045347,18,4.953538
UNCHS045348,18,4.958315
JAX00450879,18,4.976598
JAX00450889,18,5.022374
JAX00450907,18,5.122971
UNCHS045349,18,5.151448
UNCHS045350,18,5.155741
UNCHS045351,18,5.243126
UNCHS045352,18,5.247092
JAX00079906,18,5.247372
UNCHS045353,18,5.25153
UNCHS045354,18,5.25559
UNC28660113,18,5.264642
JAX00450954,18,5.385035
UNCHS045355,18,5.399737
UNCHS045356,18,5.402671
UNCHS045357,18,5.455641
JAX00212188,18,5.459112
UNCHS045358,18,5.459825
UNCHS045359,18,5.459825
UNCHS045360,18,5.463634
