# Physical map for GigaMUGA chromosome 2 (build GRCm39)
# nrow 8681
# ncol 3
marker,chr,pos
UNCHS003833,2,3.177758
UNCHS003834,2,3.181293
UNC2466989,2,3.183345
JAX00090637,2,3.184821
JAX00482049,2,3.234787
UNCHS003835,2,3.351957
UNCHS003836,2,3.354417
JAX00482064,2,3.363733
CEAJAX00090652,2,3.395737
JAX00090652,2,3.395737
JAX00090654,2,3.421309
UNCHS003837,2,3.434745
UNCHS003838,2,3.439679
JAX00482087,2,3.457552
UNCHS003840,2,3.504859
UNCHS003841,2,3.55883
UNC2471300,2,3.59648
UNC2471438,2,3.614891
UNCHS003843,2,3.664284
UNCHS003844,2,3.667131
UNC2472526,2,3.682928
JAX00482120,2,3.699648
UNC2472909,2,3.716134
UNCHS003845,2,3.743214
UNCHS003846,2,3.746407
UNC2473318,2,3.75201
UNC2473662,2,3.783821
UNC2474017,2,3.810464
UNCHS003847,2,3.853409
UNCHS003848,2,3.855541
UNC2474590,2,3.87286
UNCHS003849,2,3.916734
JAX00482154,2,3.917548
JAX00482155,2,3.918149
UNCHS003850,2,3.918851
UNC2475469,2,3.929419
JAX00482161,2,3.942667
UNC2475948,2,3.964865
UNC2476359,2,3.999245
UNC2476771,2,4.033654
UNC2477266,2,4.06186
UNC2477500,2,4.074903
UNCHS003851,2,4.116586
UNCHS003852,2,4.120535
UNC2478309,2,4.12192
UNCHS003854,2,4.123248
JAX00482215,2,4.163315
UNCHS003855,2,4.16649
UNCHS003856,2,4.169886
UNC2479300,2,4.179465
UNC2479702,2,4.199366
UNCHS003857,2,4.222521
UNCHS003858,2,4.225681
UNC2480370,2,4.241513
JAX00090716,2,4.253475
UNCHS003860,2,4.25419
UNCHS003861,2,4.276503
UNCHS003862,2,4.283057
UNC2481020,2,4.285211
UNC2481206,2,4.301606
UNC2481772,2,4.335242
UNCHS003863,2,4.340577
UNCHS003864,2,4.346374
UNC2482282,2,4.36727
UNCHS003865,2,4.36727
UNCHS003866,2,4.372037
UNCHS003868,2,4.386227
UNCHS003869,2,4.386804
UNCHS003870,2,4.389681
UNC2482652,2,4.400769
JAX00482272,2,4.441333
UNC2483107,2,4.441418
UNC2483338,2,4.456382
UNC2484092,2,4.500638
JAX00482283,2,4.513665
UNC2484500,2,4.525604
UNCHS003871,2,4.538425
UNC2484812,2,4.552343
UNC2485247,2,4.58847
JAX00482294,2,4.600056
UNC2485591,2,4.615061
UNC2485966,2,4.64774
JAX00482308,2,4.68512
UNC2486827,2,4.706273
JAX00215420,2,4.727704
UNC2487777,2,4.769456
UNC2488313,2,4.805994
UNC2488740,2,4.833976
UNC2489320,2,4.869696
UNCHS003873,2,4.910746
UNCHS003874,2,4.914601
UNC2489846,2,4.926979
JAX00482334,2,4.934903
UNC2490684,2,4.991326
UNC2491037,2,5.015292
