# Physical map for GigaMUGA chromosome 4 (build GRCm39)
# nrow 6623
# ncol 3
marker,chr,pos
JAX00115386,4,3.209815
ICR1447,4,3.30248
ICR5449,4,3.370804
ICR1452,4,3.505698
ICR5452,4,3.510326
JAX00543628,4,3.528734
UNC6636974,4,3.569913
UNCHS010575,4,3.571009
UNCHS010576,4,3.573701
JAX00543642,4,3.665329
UNCHS010577,4,3.687611
UNCHS010578,4,3.690678
UNCHS010579,4,3.69706
UNCHS010580,4,3.699786
JAX00543645,4,3.714771
UNC6638575,4,3.775534
JAX00543652,4,3.778647
UNCHS010581,4,3.797539
UNCHS010582,4,3.802057
JAX00115433,4,3.860413
UNCHS010585,4,3.897689
UNCHS010586,4,3.900579
UNC6640040,4,3.918966
JAX00115439,4,3.933167
UNC6641184,4,4.036026
UNCHS010588,4,4.038216
JAX00543696,4,4.063331
UNCHS010590,4,4.064127
UNCHS010592,4,4.068644
JAX00543697,4,4.073443
UNC6641778,4,4.112252
JAX00543702,4,4.136048
UNC6642538,4,4.19033
JAX00115460,4,4.228815
UNC6643327,4,4.260718
JAX00115463,4,4.261046
UNC6643932,4,4.32546
UNCHS010593,4,4.367356
UNCHS010596,4,4.402035
JAX00543755,4,4.449687
UNCHS010598,4,4.50869
UNC6646662,4,4.556798
UNCHS010599,4,4.564319
UNCHS010600,4,4.568449
UNC6647492,4,4.61527
UNC6648335,4,4.691405
UNCHS010601,4,4.695124
UNCHS010602,4,4.698936
JAX00543797,4,4.714696
JAX00543805,4,4.730327
UNCHS010603,4,4.754209
UNC6649201,4,4.756222
UNCHS010604,4,4.757117
JAX00543815,4,4.804563
UNC6650781,4,4.870968
UNCHS010605,4,4.940542
UNCHS010606,4,4.944711
UNC6651698,4,4.951445
UNCHS010607,4,5.011335
UNCHS010608,4,5.013568
UNC6653465,4,5.118963
UNC6654411,4,5.203214
JAX00543877,4,5.203948
UNC6655563,4,5.292079
UNCHS010609,4,5.31843
JAX00115550,4,5.412077
UNCHS010611,4,5.451551
UNCHS010612,4,5.453928
UNC6657259,4,5.454708
UNC6658366,4,5.538101
JAX00115562,4,5.570966
UNCHS010613,4,5.587307
UNCHS010614,4,5.590154
UNC6659478,4,5.622215
JAX00115567,4,5.637879
UNC6660055,4,5.672484
UNCHS010615,4,5.735887
UNCHS010616,4,5.745376
UNCHS010617,4,5.784525
UNCHS010618,4,5.786744
JAX00543940,4,5.806097
JAX00543941,4,5.812344
UNC6662357,4,5.86431
UNC6663268,4,5.958121
JAX00543960,4,6.023478
JAX00543965,4,6.070146
UNC6664472,4,6.072693
UNCHS010619,4,6.085554
UNC6664886,4,6.093982
JAX00543984,4,6.118052
UNC6666210,4,6.204631
UNC6667407,4,6.297526
B6_rs32143059,4,6.374701
sanger2703,4,6.374701
sanger2703q,4,6.374701
JAX00544071,4,6.377981
UNC6668815,4,6.388266
UNC6671154,4,6.580025
UNC6671677,4,6.627569
UNCHS010621,4,6.702224
UNCHS010622,4,6.712326
JAX00544152,4,6.729301
UNC6673222,4,6.741242
UNC6674166,4,6.82184
JAX00544168,4,6.854495
JAX00544171,4,6.864834
UNC6675203,4,6.910337
JAX00544176,4,6.911759
UNC6675934,4,6.966474
JAX00544183,4,6.975249
UNCHS010623,4,6.996312
UNCHS010624,4,6.999809
UNCHS010625,4,7.032267
UNC6676628,4,7.036422
UNCHS010626,4,7.036422
UNC6677287,4,7.105884
JAX00544212,4,7.134897
JAX00544220,4,7.146585
JAX00544220q,4,7.146585
JAX00544236,4,7.175742
JAX00115682,4,7.187726
UNCHS010627,4,7.201103
UNCHS010628,4,7.203755
UNC6678659,4,7.209932
UNCHS010629,4,7.211466
UNCHS010630,4,7.213736
JAX00544287,4,7.233541
UNC6679755,4,7.285989
JAX00544304,4,7.322674
UNC6680788,4,7.385155
JAX00544317,4,7.390698
UNC6682361,4,7.531618
UNCHS010631,4,7.582394
UNCHS010632,4,7.585078
JAX00544345,4,7.595986
UNCHS010633,4,7.598456
UNCHS010634,4,7.604387
UNC6683411,4,7.645604
UNC6684498,4,7.730511
UNC6685279,4,7.792589
UNC6686179,4,7.865758
JAX00544397,4,7.964765
JAX00544400,4,7.977179
UNC6688819,4,8.052274
UNC6689484,4,8.095914
JAX00544439,4,8.148238
JAX00544439q,4,8.148238
UNC6691401,4,8.203528
UNCHS010635,4,8.235199
UNCHS010636,4,8.237772
JAX00115761,4,8.245087
UNC6692687,4,8.277365
UNCHS010637,4,8.32407
UNC6694526,4,8.413438
JAX00115774,4,8.430442
JAX00544488,4,8.432432
JAX00115784,4,8.538476
UNC6696776,4,8.552885
CEAJAX00544508,4,8.555752
JAX00544525,4,8.581722
JAX00544535,4,8.597796
JAX00544535r,4,8.597796
UNC6698201,4,8.667135
UNC6698408,4,8.683577
UNCHS010639,4,8.754538
UNCHS010640,4,8.757911
JAX00544562,4,8.787992
JAX00544565,4,8.799366
UNCHS010642,4,8.822449
UNC6700714,4,8.875452
UNCHS010643,4,8.903518
UNC6701163,4,8.918659
UNC6701385,4,8.935966
UNC6701680,4,8.960518
UNC6701909,4,8.972393
UNC6702558,4,9.022814
UNCHS010646,4,9.03572
UNC6702670,4,9.036768
UNC6703399,4,9.079001
UNC6703601,4,9.093274
UNC6703942,4,9.112062
UNC6704340,4,9.133479
UNC6705127,4,9.172327
UNC6705634,4,9.200446
UNCHS010648,4,9.201273
UNC6705925,4,9.21872
JAX00544662,4,9.24153
UNCHS010649,4,9.246019
UNC6706566,4,9.24719
UNCHS010650,4,9.24832
UNC6706710,4,9.257136
UNC6706983,4,9.2794
UNCHS010651,4,9.28249
JAX00544695,4,9.28524
UNCHS010652,4,9.28524
UNC6707517,4,9.306681
UNC6707829,4,9.323
UNC6707994,4,9.332077
UNC6708481,4,9.358623
UNCHS010653,4,9.364598
UNCHS010654,4,9.366827
JAX00544720,4,9.370763
UNC6708844,4,9.379606
JAX00544725,4,9.383273
UNC6709218,4,9.398134
UNC6709591,4,9.418983
UNC6709932,4,9.439703
UNC6710200,4,9.458198
JAX00544752,4,9.471628
UNC6710541,4,9.479646
UNC6710710,4,9.503735
UNCHS010655,4,9.512385
UNC6711442,4,9.540142
UNC6711741,4,9.55813
JAX00544768,4,9.559571
UNC6712029,4,9.569324
UNCHS010658,4,9.570246
JAX00115862,4,9.574471
UNC6712413,4,9.594825
JAX00544778,4,9.609788
UNC6712924,4,9.620467
UNC6713099,4,9.629539
UNC6713509,4,9.653169
UNCHS010660,4,9.663851
JAX00544785,4,9.676686
UNC6713890,4,9.677918
UNC6715300,4,9.760662
UNC6715489,4,9.773731
UNC6715852,4,9.795719
UNC6716325,4,9.834581
UNC6716635,4,9.858468
UNC6716853,4,9.878007
UNC6717033,4,9.891754
UNCHS010661,4,9.892407
UNCHS010662,4,9.896017
JAX00544857,4,9.911542
UNC6717336,4,9.918549
UNC6717816,4,9.964298
