# Physical map for GigaMUGA chromosome 10 (build GRCm39)
# nrow 5449
# ncol 3
marker,chr,pos
JAX00282036,10,3.124515
JAX00282035,10,3.125397
UNCHS027451,10,3.166288
JAX00014621,10,3.278512
ICR4263,10,3.297948
ICR4262,10,3.350722
UNCHS027448,10,3.369945
UNCHS027447,10,3.372531
UNCHS027446,10,3.377629
UNCHS027445,10,3.380736
UNCHS027444,10,3.39912
UNCHS027442,10,3.502513
UNCHS027441,10,3.504939
ICR4259,10,3.638523
ICR259,10,3.651661
CEAJAX00281949,10,3.731773
JAX00281946,10,3.73688
CEAJAX00281945,10,3.737489
JAX00281945,10,3.737489
ICR258,10,3.744077
UNCHS027440,10,3.770373
UNCHS027439,10,3.773201
UNCHS027438,10,3.82412
UNCHS027437,10,3.828953
JAX00281902,10,3.991786
UNCHS027436,10,4.00137
UNCHS027435,10,4.003949
UNCHS027434,10,4.014338
ICR254,10,4.181804
JAX00281864,10,4.256508
UNCHS027432,10,4.258259
UNCHS027431,10,4.260754
ICR253,10,4.271975
UNCHS027429,10,4.356403
UNCHS027428,10,4.473133
ICR250,10,4.535695
JAX00281798,10,4.581578
JAX00281796,10,4.598929
UNCHS027426,10,4.65
UNCHS027425,10,4.653618
UNCHS027424,10,4.669455
UNCHS027423,10,4.671994
JAX00014506,10,4.807822
JAX00281762,10,4.821931
UNCHS027422,10,4.877621
UNCHS027421,10,4.880353
UNCHS027419,10,4.974526
UNCHS027418,10,4.980776
UNCHS027417,10,4.983572
UNCHS027416,10,5.185648
UNCHS027415,10,5.191205
JAX00014472,10,5.281887
ICR242,10,5.395056
JAX00194471,10,5.494695
UNCHS027414,10,5.581939
UNCHS027413,10,5.585019
ICR239,10,5.649427
JAX00281580,10,5.685769
JAX00281578,10,5.707269
ICR4238,10,5.724154
UNCHS027410,10,5.844903
UNCHS027409,10,5.854787
JAX00014424,10,5.917605
ICR237,10,5.938497
JAX00014407,10,6.118391
ICR4233,10,6.281995
JAX00281429,10,6.445309
UNC17323847,10,6.506819
JAX00281408,10,6.529366
JAX00281404,10,6.563003
ICR229,10,6.632335
JAX00281381,10,6.698249
JAX00014364,10,6.698733
JAX00014361,10,6.744285
JAX00281361,10,6.781927
JAX00281354,10,6.824663
ICR227,10,6.865822
UNCHS027408,10,6.924411
UNCHS027407,10,6.927487
ICR4225,10,6.951755
ICR224,10,6.999309
JAX00014342,10,7.004184
JAX00281302,10,7.019739
UNCHS027405,10,7.051881
JAX00281276,10,7.085427
UNCHS027404,10,7.089437
UNCHS027403,10,7.092633
ICR4222,10,7.121413
ICR222,10,7.128718
JAX00281264,10,7.144264
ICR221,10,7.211376
UNCHS027402,10,7.229996
UNCHS027401,10,7.232421
UNCHS027399,10,7.2595
UNCHS027453,10,7.471555
UNCHS027454,10,7.474133
UNCHS027456,10,7.477186
UNCHS027458,10,7.507572
JAX00187265,10,7.596897
UNCHS027460,10,7.67672
JAX00282074,10,7.687003
JAX00282082,10,7.695786
JAX00187267,10,7.702368
UNCHS027462,10,7.715294
UNCHS027463,10,7.795068
UNCHS027464,10,7.798372
UNCHS027465,10,7.82236
UNCHS027466,10,7.825488
UNCHS027467,10,7.850122
UNCHS027468,10,7.852446
CEAJAX00014673,10,7.933331
UNC17376161,10,7.937075
UNC17377242,10,7.99429
JAX00282155,10,8.015895
UNCHS027469,10,8.01872
UNC17378460,10,8.083712
JAX00282179,10,8.098918
UNC17379782,10,8.158476
JAX00282203,10,8.213442
UNC17381028,10,8.243932
UNC17382044,10,8.319557
UNC17383433,10,8.40692
JAX00282250,10,8.450012
UNC17384739,10,8.501156
JAX00282259,10,8.536975
JAX00282293,10,8.667507
UNCHS027471,10,8.676808
UNCHS027472,10,8.68331
UNC17387979,10,8.695293
UNCHS027473,10,8.734049
UNCHS027474,10,8.736243
UNCHS027476,10,8.760675
UNC17390191,10,8.833283
JAX00282342,10,8.856241
JAX00282342q,10,8.856241
JAX00282343,10,8.856654
UNCHS027477,10,8.922395
UNCHS027478,10,8.929083
UNC17392185,10,8.94828
UNCHS027479,10,8.967611
UNCHS027480,10,8.969867
JAX00282391,10,9.088582
UNCHS027481,10,9.131278
UNC17395140,10,9.146463
JAX00282428,10,9.230744
UNC17397568,10,9.285328
UNC17398395,10,9.344269
UNC17398899,10,9.381628
UNCHS027484,10,9.473973
UNCHS027485,10,9.47515
UNCHS027486,10,9.477621
UNC17400795,10,9.484326
UNCHS027487,10,9.514782
JAX00014792,10,9.542981
JAX00282494,10,9.563483
UNC17403164,10,9.641239
UNC17404314,10,9.735126
JAX00282536,10,9.74446
JAX00014811,10,9.781174
UNC17405188,10,9.811846
UNC17406429,10,9.931192
UNC17406755,10,9.964816
JAX00282562,10,9.985594
UNC17408166,10,10.093243
UNC17410060,10,10.270169
JAX00282608,10,10.307775
JAX00014858,10,10.410894
UNC17412481,10,10.520181
UNCHS027491,10,10.532605
JAX00282639,10,10.533909
UNCHS027492,10,10.535903
UNC17412832,10,10.554125
JAX00282643,10,10.55832
JAX00014870,10,10.563074
UNC17414352,10,10.665301
UNC17414802,10,10.698347
UNCHS027494,10,10.705438
UNC17415216,10,10.720378
UNC17416096,10,10.777769
JAX00282682,10,10.78362
JAX00282682r,10,10.78362
UNCHS027495,10,10.809394
UNCHS027496,10,10.814238
UNCHS027497,10,10.823488
UNCHS027498,10,10.828115
UNC17416856,10,10.831044
JAX00014891,10,10.850555
UNC17417592,10,10.897628
UNCHS027500,10,10.899132
JAX00014898,10,10.924502
UNC17418421,10,10.962903
UNCHS027501,10,10.975407
UNCHS027502,10,10.983314
UNC17418776,10,10.993775
JAX00282733,10,11.007384
UNC17419393,10,11.032033
UNC17419588,10,11.060488
UNC17419803,10,11.107263
UNC17420178,10,11.153846
UNCHS027503,10,11.158837
UNCHS027504,10,11.161405
UNC17420461,10,11.18532
UNC17420806,10,11.202926
UNC17421538,10,11.244959
JAX00282776,10,11.262642
UNC17422269,10,11.292846
UNC17423080,10,11.33391
JAX00282795,10,11.335568
UNC17423826,10,11.38827
UNC17424327,10,11.436648
UNCHS027505,10,11.446057
UNCHS027507,10,11.450426
UNCHS027508,10,11.453225
UNC17424659,10,11.473972
UNC17424909,10,11.510117
UNCHS027510,10,11.522054
UNC17425343,10,11.561649
JAX00282841,10,11.61971
UNC17426140,10,11.636468
UNC17426465,10,11.66171
UNC17427216,10,11.715466
UNC17427279,10,11.7177
UNC17427774,10,11.766935
UNCHS027511,10,11.784115
UNCHS027512,10,11.787393
JAX00282880,10,11.797458
JAX00282880q,10,11.797458
UNC17428367,10,11.805528
JAX00282885,10,11.81611
JAX00282891,10,11.835906
UNC17428823,10,11.838245
UNCHS027513,10,11.847156
UNCHS027514,10,11.85116
JAX00282896,10,11.882828
UNC17429381,10,11.882828
UNC17429712,10,11.909981
UNCHS027516,10,11.920789
UNC17430523,10,11.966898
JAX00014976,10,11.967909
UNCHS027517,10,11.97755
UNCHS027518,10,11.980212
UNC17431065,10,11.995226
UNCHS027519,10,12.030844
UNCHS027520,10,12.039074
JAX00014984,10,12.084595
UNC17432130,10,12.09671
UNCHS027522,10,12.12006
UNC17432746,10,12.157111
JAX00014989,10,12.165136
UNC17432981,10,12.176365
JAX00282937,10,12.195492
UNC17433685,10,12.222931
UNC17434097,10,12.254587
UNC17434452,10,12.28764
JAX00282959,10,12.315625
UNCHS027523,10,12.322007
UNCHS027524,10,12.32427
UNC17435042,10,12.324724
UNC17435779,10,12.370458
UNC17436632,10,12.437066
UNC17437384,10,12.481823
UNC17437758,10,12.508167
UNC17438741,10,12.555225
UNC17439084,10,12.585448
UNC17439712,10,12.623058
UNCHS027525,10,12.651203
UNCHS027526,10,12.653737
UNC17440528,10,12.661467
JAX00283037,10,12.662216
UNC17441350,10,12.704572
UNC17442067,10,12.737904
UNC17442370,10,12.755234
JAX00283063,10,12.764426
JAX00283067,10,12.786252
UNC17443109,10,12.792615
UNCHS027528,10,12.814979
UNCHS027529,10,12.826222
UNCHS027530,10,12.830187
UNC17444797,10,12.88463
UNC17445502,10,12.924387
JAX00015048,10,12.933519
UNC17445798,10,12.94118
UNC17446445,10,12.986195
JAX00283108,10,13.009365
UNC17447010,10,13.029835
UNC17447451,10,13.068217
UNC17447702,10,13.087693
JAX00283133,10,13.092436
UNC17448671,10,13.155426
UNC17448713,10,13.162051
UNC17449148,10,13.19839
UNC17449958,10,13.261528
UNCHS027532,10,13.261528
UNCHS027533,10,13.265436
UNCHS027534,10,13.267998
JAX00283168,10,13.294248
UNC17450425,10,13.300628
UNC17451116,10,13.346251
JAX00015080,10,13.365347
UNC17451794,10,13.39751
UNCHS027535,10,13.407311
UNCHS027536,10,13.41655
UNC17452343,10,13.438912
UNC17452844,10,13.463237
JAX00283200,10,13.464274
JAX00283206,10,13.524425
backupUNC100017248,10,13.52618
UNC17454054,10,13.551538
UNCHS027537,10,13.555018
UNCHS027539,10,13.562717
UNCHS027540,10,13.570676
UNC17454625,10,13.583903
UNC17455313,10,13.627205
JAX00015101,10,13.641634
UNC17455816,10,13.656232
UNC17456795,10,13.707024
JAX00015106,10,13.720149
UNC17457306,10,13.7332
UNCHS027541,10,13.753205
UNCHS027542,10,13.757863
UNCHS027543,10,13.779071
UNCHS027544,10,13.78178
UNC17458403,10,13.808582
UNCHS027545,10,13.813105
UNCHS027546,10,13.819405
UNC17459566,10,13.889659
JAX00283281,10,13.915588
UNC17460095,10,13.921392
JAX00283285,10,13.938969
JAX00283285r,10,13.938969
UNC17460473,10,13.947625
UNC17460863,10,13.978326
JAX00283301,10,14.005293
UNC17461521,10,14.030584
UNC17462366,10,14.092453
UNC17463050,10,14.141623
JAX00015138,10,14.143761
UNC17463968,10,14.193432
UNCHS027548,10,14.217026
JAX00283353,10,14.228571
UNC17464953,10,14.249475
UNC17465536,10,14.283508
UNCHS027549,10,14.308734
UNCHS027550,10,14.313836
UNC17466186,10,14.321994
UNC17466799,10,14.357481
UNCHS027551,10,14.394972
UNCHS027552,10,14.397175
UNC17467550,10,14.411082
UNCHS027553,10,14.411643
UNC17467989,10,14.457915
UNC17468903,10,14.536188
UNC17469598,10,14.60572
UNCHS027556,10,14.664301
UNC17470436,10,14.6737
JAX00283435,10,14.694771
UNC17471419,10,14.768766
JAX00283453,10,14.829454
UNCHS027557,10,14.887846
UNCHS027558,10,14.892165
UNC17473324,10,14.911635
UNC17475747,10,15.131201
JAX00283495,10,15.158198
ICR273,10,15.159083
UNC17478392,10,15.357188
JAX00283530,10,15.423896
UNC17479915,10,15.463451
JAX00283537,10,15.468476
JAX00015239,10,15.504271
UNCHS027559,10,15.527762
UNCHS027560,10,15.531158
UNCHS027561,10,15.532994
UNCHS027563,10,15.553215
UNC17481186,10,15.580284
JAX00283561,10,15.648377
JAX00015254,10,15.681155
backupUNC100277875,10,15.707418
JAX00015258,10,15.741672
JAX00283588,10,15.816295
UNC17485395,10,15.863179
UNC17486345,10,15.925995
JAX00015273,10,15.937583
JAX00283611,10,15.995106
